"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
99.8946707,3269691.46651801,2295988,NA,99.8946707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3399967
99.8980923,3269691.46651801,1948386,NA,99.8980923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3299022,NA
99.9418721,3269691.46651801,2009423,NA,99.9418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942109
99.9447704,3269691.46651801,1164512,NA,99.9447704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3448029
99.9528867,3269691.46651801,2074242,NA,99.9528867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3671645
99.9698247,3269691.46651801,1858191,NA,99.9698247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3784732
99.9866955,3269691.46651801,1720711,NA,99.9866955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3887579
99.9913263,3269691.46651801,1359000,NA,99.9913263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360810,NA
99.9957796,3269691.46651801,2259164,NA,99.9957796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3507675
99.9972914,3269691.46651801,1857516,NA,99.9972914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3338569,NA
99.9977697,3269691.46651801,1578495,NA,99.9977697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433145,NA
100.0051453,3269691.46651801,1882172,NA,100.0051453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286441,NA
100.0288348,3269691.46651801,1676524,NA,100.0288348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360729
100.0365768,3269691.46651801,2271176,NA,100.0365768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392647,NA
100.0369136,3269691.46651801,1802515,NA,100.0369136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3401529
100.0406725,3269691.46651801,2242150,NA,100.0406725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3379865
100.041624,3269691.46651801,2114058,NA,100.041624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3693433
100.0425664,3269691.46651801,1504569,NA,100.0425664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3312200
100.0497908,3269691.46651801,2497250,NA,100.0497908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477912
100.0683203,3269691.46651801,1815001,NA,100.0683203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3478263
100.072106,3269691.46651801,1617004,NA,100.072106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319143
100.0726687,3269691.46651801,1835280,NA,100.0726687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3493975
100.0846053,3269691.46651801,1558043,NA,100.0846053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318407
100.092397586947,3269691.46651801,1955600,NA,100.0924022,NA,NA,NA,NA,NA,NA,3328953,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.112782,3269691.46651801,1557791,NA,100.112782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3854421
100.1135662,3269691.46651801,2095098,NA,100.1135662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3728085
100.1249264,3269691.46651801,1493069,NA,100.1249264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609477
100.1282069,3269691.46651801,2082206,NA,100.1282069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3448084
100.1321836,3269691.46651801,1722217,NA,100.1321836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788596
100.136314,3269691.46651801,1949106,NA,100.136314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3361442,NA
100.137621,3269691.46651801,1577700,NA,100.137621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321332
100.156904,3269691.46651801,1702309,NA,100.156904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3273921,NA
100.1708095,3269691.46651801,2194937,NA,100.1708095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3418433,NA
100.1721948,3269691.46651801,1531892,NA,100.1721948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497074
100.1799909,3269691.46651801,2265343,NA,100.1799909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3597920,NA
100.1994629,3269691.46651801,2292623,NA,100.1994629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3417151,NA
100.2002939,3269691.46651801,1570339,NA,100.2002939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3427279,NA
100.2009558,3269691.46651801,2127723,NA,100.2009558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3459839,NA
100.2020935,3269691.46651801,1023649,NA,100.2020935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3391343,NA
100.2025627,3269691.46651801,1514892,NA,100.2025627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3562625
100.2057144,3269691.46651801,1689649,NA,100.2057144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3299457
100.2073473,3269691.46651801,1360099,NA,100.2073473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430367,NA
100.2192218,3269691.46651801,1849347,NA,100.2192218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455934,NA
100.2260221,3269691.46651801,2024973,NA,100.2260221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3492158,NA
100.2311521,3269691.46651801,2079220,NA,100.2311521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3633136
100.2403573,3269691.46651801,2061211,NA,100.2403573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3338045,NA
100.2419113,3269691.46651801,2204624,NA,100.2419113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729039
100.2428479,3269691.46651801,2132336,NA,100.2428479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289725,NA
100.2676296,3269691.46651801,2246571,NA,100.2676296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3346043,NA
100.2749197,3269691.46651801,1739324,NA,100.2749197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3309534
100.2751532,3269691.46651801,1740887,NA,100.2751532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800526
100.2982722,3269691.46651801,2186418,NA,100.2982722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344698,NA
100.2988592,3269691.46651801,2395836,NA,100.2988592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372684
100.3168867,3269691.46651801,1689699,NA,100.3168867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3775340
100.3199442,3269691.46651801,1620672,NA,100.3199442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368889,NA
100.3268127,3269691.46651801,1567446,NA,100.3268127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467464,NA
100.3287869,3269691.46651801,1746329,NA,100.3287869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3303179
100.3442934,3269691.46651801,1317464,NA,100.3442934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442583,NA
100.3612101,3269691.46651801,2027586,NA,100.3612101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3658135,NA
100.3745867,3269691.46651801,2508970,NA,100.3745867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3438678,NA
100.3766584,3269691.46651801,2009063,NA,100.3766584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3414569
100.3808445,3269691.46651801,1616196,NA,100.3808445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3329958,NA
100.3855445,3269691.46651801,2389217,NA,100.3855445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3279208
100.3861826,3269691.46651801,1132835,NA,100.3861826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313752
100.3901753,3269691.46651801,2525054,NA,100.3901753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372680
100.4075733,3269691.46651801,1484129,NA,100.4075733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293199
100.4087404,3269691.46651801,2341271,NA,100.4087404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3428807
100.4252636,3269691.46651801,2427417,NA,100.4252636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3457523,NA
100.4272957,3269691.46651801,1463921,NA,100.4272957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336454
100.4339555,3269691.46651801,1998411,NA,100.4339555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3466406
100.4387224,3269691.46651801,1350442,NA,100.4387224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3529094
100.4402102,3269691.46651801,1499854,NA,100.4402102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3488466,NA
100.4498003,3269691.46651801,2256456,NA,100.4498003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344626,NA
100.4777698,3269691.46651801,1830932,NA,100.4777698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3741232,NA
100.4790747,3269691.46651801,2016230,NA,100.4790747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3683268
100.4929554,3269691.46651801,2180880,NA,100.4929554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3657072,NA
100.5109147,3270325.67004769,1832788,NA,100.5109147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3532290
100.5216864,3270325.67004769,1496782,NA,100.5216864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3731506
100.5353865,3270325.67004769,1708827,NA,100.5353865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286333,NA
100.538624,3270325.67004769,1511721,NA,100.538624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404461,NA
100.5639255,3270325.67004769,2151899,NA,100.5639255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480428,NA
100.5647668,3270325.67004769,997381,NA,100.5647668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3810912
100.565205867438,3270325.67004769,1471782,NA,100.5652047,NA,NA,NA,NA,NA,NA,NA,NA,3424608,NA,NA,NA,NA,NA,NA,NA
100.5796565,3270325.67004769,2122732,NA,100.5796565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3635595,NA
100.5937592,3270325.67004769,1997257,NA,100.5937592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3367774
100.6000229,3270325.67004769,1635792,NA,100.6000229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3402106,NA
100.6059569,3270325.67004769,2080483,NA,100.6059569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366506,NA
100.6340859,3270325.67004769,2163639,NA,100.6340859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701820
100.6396372,3270325.67004769,2358837,NA,100.6396372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3754536,NA
100.6397217,3270325.67004769,2035845,NA,100.6397217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3339784,NA
100.6398502,3270325.67004769,1985775,NA,100.6398502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800488,NA
100.6498572,3270325.67004769,1848224,NA,100.6498572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3549499
100.6576391,3270325.67004769,1840865,NA,100.6576391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3438791,NA
100.6668534,3270325.67004769,2106847,NA,100.6668534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3493147
100.6842065,3270325.67004769,1714618,NA,100.6842065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3685733,NA
100.6935973,3270325.67004769,1896036,NA,100.6935973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3378809
100.7108717,3270325.67004769,2327819,NA,100.7108717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3922148,NA
100.715971,3270325.67004769,1849666,NA,100.715971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502872
100.7187292,3270325.67004769,1543844,NA,100.7187292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281048
100.7429044,3270325.67004769,1850611,NA,100.7429044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283202,NA
100.7464501,3270325.67004769,1946495,NA,100.7464501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3590935
100.7477314,3270325.67004769,1986882,NA,100.7477314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3403095
100.7616468,3270325.67004769,1837448,NA,100.7616468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280534
100.7786826,3270325.67004769,1557245,NA,100.7786826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3443973
100.7797649,3270325.67004769,1650041,NA,100.7797649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3495408,NA
100.7820742,3270325.67004769,1887952,NA,100.7820742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3492021
100.7952902,3270325.67004769,1941972,NA,100.7952902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3394516
100.7958237,3270325.67004769,2398261,NA,100.7958237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879092
100.8011319,3270325.67004769,1202801,NA,100.8011319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3376516
100.8151287,3270325.67004769,1773117,NA,100.8151287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3817854,NA
100.83191,3270325.67004769,1858778,NA,100.83191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3753085,NA
100.8515595,3270325.67004769,2000380,NA,100.8515595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333585
100.8642258,3270325.67004769,1956314,NA,100.8642258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366139,NA
100.8748159,3270325.67004769,1847162,NA,100.8748159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286427,NA
100.8769739,3270325.67004769,1652170,NA,100.8769739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3830811,NA
100.8851149,3270325.67004769,2403922,NA,100.8851149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3287322,NA
100.8906162,3270325.67004769,1763307,NA,100.8906162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739727
100.9095219,3270325.67004769,1502522,NA,100.9095219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600953,NA
100.9141646,3270325.67004769,1377005,NA,100.9141646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3363518
100.9146664,3270325.67004769,1473352,NA,100.9146664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497977,NA
100.916402,3270325.67004769,1657930,NA,100.916402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035118
100.9328009,3270325.67004769,2257808,NA,100.9328009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3559725
100.933624840649,3270325.67004769,1965777.33333333,NA,100.933625619985,0.0102196366154632,7158948,7371966,7659803,NA,NA,NA,11933692,11909730,11733650,NA,NA,NA,NA,NA,NA
100.9417629,3270325.67004769,2104416,NA,100.9417629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293901
100.9511374,3270325.67004769,2036137,NA,100.9511374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3531255,NA
100.9538209,3270325.67004769,2123791,NA,100.9538209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319863,NA
100.9570303,3270325.67004769,1556004,NA,100.9570303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774230,NA
100.962105,3270325.67004769,1949143,NA,100.962105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4047286,NA
100.9713345,3270325.67004769,1318991,NA,100.9713345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433323
100.9942048,3270325.67004769,1761932,NA,100.9942048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4364970
100.9946548,3270325.67004769,1655407,NA,100.9946548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281194
101.0012184,3270325.67004769,1760121,NA,101.0012184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3544138
101.0013124,3270325.67004769,1997871,NA,101.0013124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3471178
101.0197014,3270325.67004769,2111726,NA,101.0197014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3270963,NA
101.0305838,3270325.67004769,1435927,NA,101.0305838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3277128
101.0330566,3270325.67004769,2282530,NA,101.0330566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3341618,NA
101.0480621,3270325.67004769,2311782,NA,101.0480621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3367080
101.0590565,3270325.67004769,1758583,NA,101.0590565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3361191
101.0669604,3270325.67004769,1812406,NA,101.0669604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3743120,NA
101.0811228,3270325.67004769,1637866,NA,101.0811228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3443311,NA
101.0822766,3270325.67004769,2381078,NA,101.0822766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360975,NA
101.0938243,3270325.67004769,1622588,NA,101.0938243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392517
101.1007654,3270325.67004769,1788859,NA,101.1007654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944517
101.1049469,3270325.67004769,2295626,NA,101.1049469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3498670,NA
101.1074505,3270325.67004769,1632520,NA,101.1074505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3479813
101.1183126,3270325.67004769,1767133,NA,101.1183126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3677540
101.1187134,3270325.67004769,1929417,NA,101.1187134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3273348
101.1306638,3270325.67004769,1721721,NA,101.1306638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3524899
101.1343768,3270325.67004769,1772224,NA,101.1343768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3322115
101.1519632,3270325.67004769,2344268,NA,101.1519632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3415755,NA
101.1850825,3270325.67004769,2147159,NA,101.1850825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3298090,NA
101.1872445,3270325.67004769,1923568,NA,101.1872445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3981513,NA
101.1932768,3270325.67004769,2186969,NA,101.1932768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3965600
101.1936287,3270325.67004769,1668049,NA,101.1936287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3575872
101.2131756,3270325.67004769,2165045,NA,101.2131756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3540648,NA
101.2251904,3270325.67004769,1781883,NA,101.2251904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3356583,NA
101.2270074,3270325.67004769,1779398,NA,101.2270074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3294302
101.2547174,3270325.67004769,1864663,NA,101.2547174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3598909
101.255209,3270325.67004769,2086084,NA,101.255209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406173
101.2853947,3270325.67004769,1840083,NA,101.2853947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3458107
101.2862093,3270325.67004769,2057004,NA,101.2862093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3670660,NA
101.2980039,3270325.67004769,2097139,NA,101.2980039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3623739
101.3034546,3270325.67004769,1290489,NA,101.3034546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3452458
101.3111639,3270325.67004769,1389287,NA,101.3111639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3317242
101.321784,3270325.67004769,1107896,NA,101.321784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3364573
101.3325901,3270325.67004769,1796402,NA,101.3325901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3304129,NA
101.3375749,3270325.67004769,1886942,NA,101.3375749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451513
101.3453454,3270325.67004769,1378821,NA,101.3453454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3621920,NA
101.3570024,3270325.67004769,2102418,NA,101.3570024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333304
101.3639262,3270325.67004769,1727191,NA,101.3639262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3543359,NA
101.3803895,3270325.67004769,1738863,NA,101.3803895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3304990,NA
101.3805776,3270325.67004769,1366906,NA,101.3805776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3810118
101.401312,3270325.67004769,1727979,NA,101.401312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286653,NA
