"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
0,290.066991717772,0.0637947,291.074286718,"C_14 H_13 O_6 N_1","C14H13NO6","C_14 H_12 O_6 N_1",11,14,0.929,0.429,14,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,700112.181818182,290.066999419848,0.135285311748514,11,0.29,0.5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,FALSE,NA,NA,NA,NA,5046051,6814766,5505938,4489378,4022252,NA,9843150,9999836,9155513,8165083,12667751,4299550
-1,290.075063454928,0.1809213,291.082392549,"C_14 H_14 O_6 C13_1","C15H14O6","C_14 H_13 O_6 C13_1",24,15,0.933,0.4,14,14,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,644495,290.075069975803,0.0388730266324178,2,0.33,0.5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,58.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.010073562374,NA,NA,NA,NA,247,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4262354,NA,NA,NA,4086637,NA
0,290.078204670834,0.9737586,291.085764549,"C_11 H_18 O_6 S_1 C13_1","C12H18O6S","C_11 H_17 O_6 S_1 C13_1",10,12,1.5,0.5,11,18,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,806512.2,290.078212955015,0.11955607150701,5,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.24,4328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.996967476789,NA,NA,NA,NA,156,FALSE,NA,NA,NA,NA,4722472,NA,NA,NA,NA,NA,NA,4109793,3584958,3442400,5180271,NA
0,290.103374726316,0.0719348,291.110672099,"C_15 H_17 O_5 N_1","C15H17NO5","C_15 H_16 O_5 N_1",11,15,1.133,0.333,15,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,691131.166666667,290.103382505807,0.0422764896314868,12,0.22,0.39,8,0,0,0,1,0,1,0,0,0,0,0,0,0,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,NA,NA,NA,NA,11448115,11390014,11514786,9064626,10301435,8891188,14184927,13768173,14283722,14423787,16444287,4576049
-1,290.111532276681,0.1057232,291.11877793,"C_15 H_18 O_5 C13_1","C16H18O5","C_15 H_17 O_5 C13_1",23,16,1.125,0.312,15,18,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,740343.090909091,290.111540159903,0.0656833839527404,11,0.27,0.41,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.45,-58.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.596196894063,NA,NA,NA,NA,93,FALSE,NA,NA,NA,NA,6057783,4035650,4567974,4489398,3567615,4565816,5054947,5219825,4199374,4413167,7867268,NA
0,290.114647152152,0.0621595,291.121905488,"C_14 H_17 O_4 N_3","C14H17N3O4","C_14 H_16 O_4 N_3",4,14,1.214,0.286,14,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,725513.285714286,290.11465521873,0.105370982564275,7,0.14,0.33,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,FALSE,NA,NA,NA,NA,4128568,NA,3548071,NA,NA,NA,4395492,3630578,4776912,4318960,5819270,NA
0,290.139804643572,0.0810415,291.14705748,"C_16 H_21 O_4 N_1","C16H21NO4","C_16 H_20 O_4 N_1",10,16,1.312,0.25,16,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,719272.909090909,290.139812424565,0.0523159351607615,11,0.18,0.31,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,FALSE,NA,NA,NA,NA,4210499,4717647,5669810,6246594,5439499,5585732,6521327,5719549,6927324,5826299,9104278,NA
-1,290.147912226275,0.0870567,291.155163311,"C_16 H_22 O_4 C13_1","C17H22O4","C_16 H_21 O_4 C13_1",23,17,1.294,0.235,16,22,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,749559.111111111,290.147919971665,0.0566549082241351,9,0.23,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.42,-12.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.233449475894,NA,NA,NA,NA,54,FALSE,NA,NA,NA,NA,4984647,4217939,4191158,3977413,4632590,NA,4923891,NA,4625376,4404991,7531420,NA
-1,290.212536472162,0.0526681,291.219828242,"C_18 H_29 O_2 N_1","C18H29NO2","C_18 H_28 O_2 N_1",4,18,1.611,0.111,18,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392400.39172388,665000.333333333,290.212541238439,0.0281725086906391,12,0.13,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,12.64,-22.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.558337898353,NA,NA,NA,NA,478,FALSE,NA,51000744,52671128,53228928,NA,NA,NA,57233632,50876456,46680932,28906000,30266910,29103102,39081756,60615620,14971753
0,291.033274256042,0.0191514,292.040545095,"C_14 H_12 O_5 S_1","C14H12O5S","C_14 H_11 O_5 S_1",2,14,0.857,0.357,14,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,715475.5,291.033282546246,0.246391233301561,2,0.38,0.52,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4177284,NA,4693457,NA
-1,291.051008506187,0.05956,292.058302333,"C_14 H_12 O_7","C14H12O7","C_14 H_11 O_7",30,14,0.857,0.5,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,676640.4,291.051015240012,0.0409894425085086,15,0.29,0.52,9,1,0,1,0,0,0,0,0,0,0,0,0,0,5.33,85.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.164400683878,NA,NA,NA,NA,248,FALSE,NA,5547698,5452726,5723811,17633500,18828784,17536324,11088457,11276680,11996364,27988874,28399506,27481484,28825734,42659292,10745113
0,291.054376999026,0.0715671,292.061674333,"C_11 H_16 O_7 S_1","C11H16O7S","C_11 H_15 O_7 S_1",10,11,1.455,0.636,11,16,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,701495.416666667,291.054384763252,0.0813913745454529,12,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,FALSE,NA,NA,NA,NA,6775005,6499825,5174597,6251083,4247946,5377229,7984012,7288724,7116174,7420040,10964447,3923227
0,291.062282161964,0.0783101,292.069535722,"C_13 H_12 O_6 N_2","C13H12N2O6","C_13 H_11 O_6 N_2",4,13,0.923,0.462,13,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,715944.555555556,291.062290425349,0.0725228041012545,9,0.2,0.5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,FALSE,NA,NA,NA,NA,3662049,3411445,4570441,3678798,NA,NA,5637007,6649752,7411090,6006923,7146980,NA
0,291.066310397939,0.0970783,292.073558476,"C_18 H_12 O_4","C18H12O4","C_18 H_11 O_4",3,18,0.667,0.222,18,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,755017,291.066316347504,0.0269435571267236,2,0.64,0.69,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3694733,4693478,NA
-1,291.087397211676,0.0481727,292.094687714,"C_15 H_16 O_6","C15H16O6","C_15 H_15 O_6",26,15,1.067,0.4,15,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,659470.416666667,291.087404960951,0.0283896257810892,12,0.22,0.42,8,0,0,0,1,0,1,0,0,0,0,0,0,0,8.42,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.954117980715,NA,NA,NA,NA,130,FALSE,NA,NA,NA,NA,25972972,26758656,25679188,21353048,18747800,17845468,39080860,36132772,38163868,32200854,48000500,13038892
0,291.090774778541,0.0291135,292.098059714,"C_12 H_20 O_6 S_1","C12H20O6S","C_12 H_19 O_6 S_1",7,12,1.667,0.5,12,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,724802.5,291.090782436332,0.0567030144825141,8,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,FALSE,NA,NA,NA,NA,4964590,5377538,5186901,NA,3905945,NA,4731804,NA,3536287,3537047,4713974,NA
0,291.102691448698,0.0822396,292.109943857,"C_19 H_16 O_3","C19H16O3","C_19 H_15 O_3",3,19,0.842,0.158,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,701876.5,291.102698039918,0.146048175268081,6,0.56,0.6,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,FALSE,NA,NA,NA,NA,4024563,NA,NA,3426911,3776926,NA,NA,4122538,NA,3467420,5168637,NA
-1,291.123816363475,0.0674355,292.131073095,"C_16 H_20 O_5","C16H20O5","C_16 H_19 O_5",24,16,1.25,0.312,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,662132.166666667,291.123824096467,0.0191147932307421,12,0.18,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,13.68,-12.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5394051472422,NA,NA,NA,NA,55,FALSE,NA,NA,NA,NA,50614524,48975376,46585188,41931368,41177512,38292716,52843436,52746164,51271088,47667364,68480520,16364862
-1,291.160187356675,0.0181814,292.167458476,"C_17 H_24 O_4","C17H24O4","C_17 H_23 O_4",22,17,1.412,0.235,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,678058.692307692,291.160194762661,0.0494249402053862,13,0.15,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,6.1,134.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.287432705638,NA,NA,NA,NA,61,FALSE,NA,NA,NA,3991240,20599052,18845216,19338612,26563192,24744374,24349946,22582204,22501314,22943168,22681782,33615392,6141265
0,291.196553373978,0.0480863,292.203843857,"C_18 H_28 O_3","C18H28O3","C_18 H_27 O_3",20,18,1.556,0.167,18,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,705220.666666667,291.196559591839,0.0963800545762386,12,0.13,0.21,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,5157863,4404949,NA,3690034,4312451,11743879,10555845,10226954,4271052,4495315,3536337,5310661,9383481,NA
0,291.199930883801,0.0292327,292.207215857,"C_15 H_32 O_3 S_1","C15H32O3S","C_15 H_31 O_3 S_1",3,15,2.133,0.2,15,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,738376.1,291.199939348802,0.0823181749581268,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,FALSE,NA,NA,NA,NA,5550366,5254707,4359557,4035209,NA,3521803,3718093,4310997,4101587,3414214,5594683,NA
-1,291.215922136864,0.0530108,292.223183077,"C_17 H_29 O_2 N_1 C13_1","C18H29NO2","C_17 H_28 O_2 N_1 C13_1",4,18,1.611,0.111,17,29,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393057.27644993,677321.416666667,291.215926892403,0.103454694102704,12,0.13,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2.49,-22.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.558337898353,NA,NA,NA,NA,478,FALSE,NA,9811685,10335214,11056859,NA,NA,NA,10965648,9335245,10530066,5190612,6604764,4298202,7936205,10800709,4322670
0,292.04626301916,0.0405591,293.053551337,"C_13 H_11 O_7 N_1","C13H11NO7","C_13 H_10 O_7 N_1",10,13,0.846,0.538,13,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,700163.6,292.046270635957,0.0751657654645358,5,0.2,0.53,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5403974,5110088,6481761,5024305,5857361,NA
-1,292.054374413195,0.0215757,293.061657168,"C_13 H_12 O_7 C13_1","C14H12O7","C_13 H_11 O_7 C13_1",30,14,0.857,0.5,13,12,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,645729.5,292.054381856623,0.0519085017119676,6,0.29,0.52,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,85.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.164400683878,NA,NA,NA,NA,248,FALSE,NA,NA,NA,NA,NA,NA,3529464,NA,NA,NA,4248906,5237068,4173668,5114420,7082070,NA
0,292.082656883786,0.0116108,293.089936718,"C_14 H_15 O_6 N_1","C14H15NO6","C_14 H_14 O_6 N_1",12,14,1.071,0.429,14,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,680890.916666667,292.082664571722,0.0441303137021347,12,0.14,0.4,8,0,0,0,1,0,1,0,0,0,0,0,0,0,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,FALSE,NA,NA,NA,NA,10269349,10309570,10729220,7099391,6689587,7167618,16766294,17799512,16996210,14694976,23785576,3903268
0,292.086067842135,0.1213129,293.093308718,"C_11 H_19 O_6 N_1 S_1","C11H19NO6S","C_11 H_18 O_6 N_1 S_1",1,11,1.727,0.545,11,19,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,735065.333333333,292.086077029673,0.0931580636660303,3,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,FALSE,NA,NA,NA,NA,NA,4894660,NA,NA,NA,NA,NA,NA,3401587,NA,3913834,NA
-1,292.090782167217,0.0547598,293.098042549,"C_14 H_16 O_6 C13_1","C15H16O6","C_14 H_15 O_6 C13_1",26,15,1.067,0.4,14,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,720599.875,292.09079005471,0.0654966805603868,8,0.22,0.42,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.64,-4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.954117980715,NA,NA,NA,NA,130,FALSE,NA,NA,NA,NA,3816104,NA,4343560,4281347,NA,NA,5678426,6502748,5941109,5151300,8786029,NA
0,292.093889879867,0.0129512,293.101170107,"C_13 H_15 O_5 N_3","C13H15N3O5","C_13 H_14 O_5 N_3",5,13,1.154,0.385,13,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,726221.888888889,292.093897408246,0.0590625371033787,9,0,0.33,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,FALSE,NA,NA,NA,NA,5161642,5906375,4220681,NA,3912503,NA,6776156,5536093,5326711,6138437,7147631,NA
0,292.119067484064,0.0744287,293.126322099,"C_15 H_19 O_5 N_1","C15H19NO5","C_15 H_18 O_5 N_1",13,15,1.267,0.333,15,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,675850.666666667,292.119075145626,0.0313251632610908,12,0.11,0.3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,FALSE,NA,NA,NA,NA,13537973,13062098,14063380,12530702,11187009,10514065,15996263,13605224,15308674,14342735,21065854,4802359
-1,292.127142500256,0.0306958,293.13442793,"C_15 H_20 O_5 C13_1","C16H20O5","C_15 H_19 O_5 C13_1",24,16,1.25,0.312,15,20,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,724505.416666667,292.127150160325,0.0352015044214744,12,0.18,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2.42,-12.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5394051472422,NA,NA,NA,NA,55,FALSE,NA,NA,NA,NA,9196216,8736726,8607512,8229906,6992709,6950549,8705386,8862060,7886726,8559187,12267651,3434299
0,292.130269532839,0.0324899,293.137555488,"C_14 H_19 O_4 N_3","C14H19N3O4","C_14 H_18 O_4 N_3",3,14,1.357,0.286,14,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,755148.833333333,292.130277011103,0.0973757961810524,6,0,0.22,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,FALSE,NA,NA,NA,NA,3818170,NA,NA,3658771,NA,NA,4187500,3557741,NA,3641940,5132422,NA
0,292.155435925216,0.0166358,293.16270748,"C_16 H_23 O_4 N_1","C16H23NO4","C_16 H_22 O_4 N_1",14,16,1.438,0.25,16,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,713054.727272727,292.15544358064,0.0724367980571708,11,0.09,0.23,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,4379333,5003235,5117732,6943774,5579601,5222049,4994423,4049272,5261204,4676191,7704725,NA
-1,292.163525511668,0.038776,293.170813311,"C_16 H_24 O_4 C13_1","C17H24O4","C_16 H_23 O_4 C13_1",22,17,1.412,0.235,16,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,679231,292.163533049493,0.0946433974606288,9,0.15,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,134.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.287432705638,NA,NA,NA,NA,61,FALSE,NA,NA,NA,NA,NA,4677607,4615976,5960737,4651860,4095652,4220282,4254076,4421528,NA,9572506,NA
0,292.19180822641,0.0279776,293.199092861,"C_17 H_27 O_3 N_1","C17H27NO3","C_17 H_26 O_3 N_1",15,17,1.588,0.176,17,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,723237.5,292.191813988205,0.109863272046202,8,0.08,0.17,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,4216118,NA,NA,NA,NA,6501421,6853471,7564976,3679623,3860872,NA,4139630,6627500,NA
-2,292.228197257838,0.0155268,293.235478242,"C_18 H_31 O_2 N_1","C18H31NO2","C_18 H_30 O_2 N_1",15,18,1.722,0.111,18,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393714.24039795,658503.538461538,292.2282017393,0.00963597390671007,13,0.07,0.12,4,0,0,0,0,0,0,1,0,1,1,0,0,0,29.06,3.37,225.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6606116436276,18.052874016074,NA,NA,NA,15,FALSE,NA,164509728,172635456,180369456,NA,NA,4572996,116806720,103961456,96161472,62477720,67787160,64051124,87120512,128315584,33404782
0,293.027933395817,0.4896352,294.035065857,"C_17 H_10 O_3 S_1","C17H10O3S","C_17 H_9 O_3 S_1",6,17,0.588,0.176,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394371.28012272,611912,293.027941830247,0.42972319064804,2,0.69,0.72,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3531049,NA,3695285,NA
0,293.030310256223,0.0671207,294.037566952,"C_13 H_10 O_8","C13H10O8","C_13 H_9 O_8",30,13,0.769,0.615,13,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394371.28012272,679416.8,293.03031786079,0.0852965386119794,5,0.2,0.56,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6371065,4086516,5654827,5065681,5669558,NA
0,293.033652700172,0.0333967,294.040938952,"C_10 H_14 O_8 S_1","C10H14O8S","C_10 H_13 O_8 S_1",8,10,1.4,0.8,10,14,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394371.28012272,623866.5,293.033662078079,0.14938768525231,2,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911418,NA,3713324,NA,NA,NA
