"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
141.0342697,2509657.56274832,1267133,NA,141.0342697,NA,NA,NA,2618509,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0344646,2509657.56274832,1148797,NA,141.0344646,NA,NA,NA,NA,NA,NA,NA,2635021,NA,NA,NA,NA,NA
141.0361939,2509657.56274832,1105396,NA,141.0361939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554093
141.0364192,2509657.56274832,1519681,NA,141.0364192,NA,NA,2636220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0381048,2509657.56274832,1515120,NA,141.0381048,NA,NA,NA,2923661,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0407291,2509657.56274832,1381905,NA,141.0407291,NA,NA,NA,NA,NA,NA,NA,2554125,NA,NA,NA,NA,NA
141.0421187,2509657.56274832,1022508,NA,141.0421187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2841468,NA
141.0479678,2509657.56274832,1358158,NA,141.0479678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588653
141.0485213,2509657.56274832,1357838,NA,141.0485213,NA,NA,NA,NA,NA,NA,NA,2756877,NA,NA,NA,NA,NA
141.052629,2509657.56274832,1276591,NA,141.052629,NA,NA,NA,NA,NA,2522368,NA,NA,NA,NA,NA,NA,NA
141.053542,2509657.56274832,1276240,NA,141.053542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2738301,NA
141.0547731,2509657.56274832,1388376,NA,141.0547731,NA,NA,NA,NA,NA,NA,NA,NA,NA,2594978,NA,NA,NA
141.0553966,2509657.56274832,1316227,NA,141.0553966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2552445,NA
141.0575716,2509657.56274832,986649,NA,141.0575716,NA,NA,2844861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0665323,2509657.56274832,1101629,NA,141.0665323,NA,NA,NA,NA,NA,NA,2623143,NA,NA,NA,NA,NA,NA
141.0716045,2509657.56274832,1023889,NA,141.0716045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669323,NA,NA
141.0754022,2509657.56274832,1711926,NA,141.0754022,NA,NA,2543038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0792744,2509657.56274832,1244079,NA,141.0792744,NA,NA,NA,NA,NA,2590465,NA,NA,NA,NA,NA,NA,NA
141.092019773991,2509657.56274832,1450161.5,141.09210280705,141.092019773991,0.531738291163491,2913358,NA,NA,NA,NA,NA,NA,NA,2558115,NA,NA,NA
141.1066858,2509657.56274832,1299894,NA,141.1066858,NA,NA,NA,NA,NA,NA,NA,NA,2585078,NA,NA,NA,NA
141.1089556,2509657.56274832,1041284,NA,141.1089556,NA,NA,NA,NA,2662695,NA,NA,NA,NA,NA,NA,NA,NA
141.1118549,2509657.56274832,1220342,NA,141.1118549,NA,NA,NA,NA,NA,NA,NA,NA,NA,3068068,NA,NA,NA
141.1150136,2509657.56274832,1468717,NA,141.1150136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2636415,NA
141.1176901,2509657.56274832,1054519,NA,141.1176901,NA,NA,NA,NA,NA,NA,3131049,NA,NA,NA,NA,NA,NA
141.1190144,2509657.56274832,1275552,NA,141.1190144,NA,2631502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.1244235,2509657.56274832,1414472,NA,141.1244235,NA,NA,NA,NA,NA,NA,2773161,NA,NA,NA,NA,NA,NA
141.1339452,2509657.56274832,1242558,NA,141.1339452,NA,NA,2589376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.1374,2509657.56274832,1086593,NA,141.1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555632
141.1450765,2509657.56274832,1174482,NA,141.1450765,NA,NA,NA,NA,2582440,NA,NA,NA,NA,NA,NA,NA,NA
141.1493747,2509657.56274832,1397320,NA,141.1493747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743054,NA,NA
141.1720405,2509657.56274832,1154139,NA,141.1720405,NA,NA,NA,NA,NA,NA,2678443,NA,NA,NA,NA,NA,NA
141.1722686,2509657.56274832,864140,NA,141.1722686,NA,NA,NA,NA,NA,NA,NA,NA,3283449,NA,NA,NA,NA
141.1863736,2509657.56274832,1892026,NA,141.1863736,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550951,NA,NA,NA
141.1910356,2509657.56274832,1108495,NA,141.1910356,NA,NA,NA,NA,NA,NA,2534571,NA,NA,NA,NA,NA,NA
141.1948617,2509657.56274832,1422447,NA,141.1948617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2842355
141.209219,2509657.56274832,969201,NA,141.209219,NA,NA,NA,NA,2604715,NA,NA,NA,NA,NA,NA,NA,NA
141.2121981,2509657.56274832,1191076,NA,141.2121981,NA,NA,NA,NA,2585771,NA,NA,NA,NA,NA,NA,NA,NA
141.2136254,2509657.56274832,1260515,NA,141.2136254,NA,NA,NA,NA,NA,2547718,NA,NA,NA,NA,NA,NA,NA
141.2237651,2509657.56274832,1663437,NA,141.2237651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604817,NA,NA
141.2244676,2509657.56274832,1424735,NA,141.2244676,NA,NA,NA,NA,NA,2547462,NA,NA,NA,NA,NA,NA,NA
141.2387768,2509657.56274832,1114991,NA,141.2387768,NA,3399763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.2441911,2509657.56274832,1288833,NA,141.2441911,NA,3033171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.2467679,2509657.56274832,1197027,NA,141.2467679,NA,2530387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.2471182,2509657.56274832,1312559,NA,141.2471182,NA,NA,NA,NA,2552748,NA,NA,NA,NA,NA,NA,NA,NA
141.251182,2509657.56274832,1078020,NA,141.251182,NA,NA,NA,NA,2613164,NA,NA,NA,NA,NA,NA,NA,NA
141.2535384,2509657.56274832,1375735,NA,141.2535384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515189
141.2664172,2509657.56274832,1527711,NA,141.2664172,NA,NA,NA,NA,NA,NA,2862254,NA,NA,NA,NA,NA,NA
141.2737687,2509657.56274832,1304250,NA,141.2737687,NA,NA,NA,NA,NA,NA,NA,NA,2684924,NA,NA,NA,NA
141.281046,2509657.56274832,1151801,NA,141.281046,NA,NA,NA,NA,NA,2558472,NA,NA,NA,NA,NA,NA,NA
141.2864015,2509657.56274832,1732998,NA,141.2864015,NA,2675796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.2890936,2509657.56274832,1421463,NA,141.2890936,NA,NA,NA,NA,NA,NA,2900143,NA,NA,NA,NA,NA,NA
141.2938062,2509657.56274832,1499529,NA,141.2938062,NA,NA,NA,NA,NA,2625289,NA,NA,NA,NA,NA,NA,NA
141.2972662,2509657.56274832,1425099,NA,141.2972662,NA,NA,2540486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.302541,2509657.56274832,1403393,NA,141.302541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2539795,NA,NA
141.3030175,2509657.56274832,1380290,NA,141.3030175,NA,2711637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.3035014,2509657.56274832,1433445,NA,141.3035014,NA,NA,NA,NA,NA,NA,2536624,NA,NA,NA,NA,NA,NA
141.3121925,2509657.56274832,1190632,NA,141.3121925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2599671
141.3185259,2509657.56274832,1222412,NA,141.3185259,NA,NA,NA,NA,NA,NA,NA,NA,3226622,NA,NA,NA,NA
141.3331055,2509657.56274832,1215993,NA,141.3331055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2746502,NA
141.3371988,2509657.56274832,1418631,NA,141.3371988,NA,NA,NA,2536600,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.3387281,2509657.56274832,1163806,NA,141.3387281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511864
141.3412762,2509657.56274832,1340111,NA,141.3412762,NA,NA,NA,NA,NA,NA,NA,2568472,NA,NA,NA,NA,NA
141.3531587,2509657.56274832,813372,NA,141.3531587,NA,NA,NA,2613401,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.361852,2509657.56274832,1654223,NA,141.361852,NA,NA,NA,NA,NA,NA,2614962,NA,NA,NA,NA,NA,NA
141.3650154,2509657.56274832,1325959,NA,141.3650154,NA,NA,NA,NA,NA,NA,NA,NA,NA,2556589,NA,NA,NA
141.3790587,2509657.56274832,797198,NA,141.3790587,NA,NA,NA,NA,NA,2595852,NA,NA,NA,NA,NA,NA,NA
141.3794561,2509657.56274832,1347679,NA,141.3794561,NA,NA,NA,2531994,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.381814,2509657.56274832,1642775,NA,141.381814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554134,NA,NA
141.3849941,2509657.56274832,906742,NA,141.3849941,NA,NA,NA,NA,NA,NA,NA,2677146,NA,NA,NA,NA,NA
141.3899933,2509657.56274832,894308,NA,141.3899933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2514568,NA
141.3901901,2509657.56274832,1073607,NA,141.3901901,NA,NA,NA,3341978,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.3994329,2509657.56274832,1331598,NA,141.3994329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717946
141.4087114,2509657.56274832,1381023,NA,141.4087114,NA,NA,NA,NA,NA,NA,2620084,NA,NA,NA,NA,NA,NA
141.4117444,2509657.56274832,1035168,NA,141.4117444,NA,NA,NA,NA,NA,2539021,NA,NA,NA,NA,NA,NA,NA
141.4119165,2509657.56274832,1503019,NA,141.4119165,NA,NA,NA,NA,2570930,NA,NA,NA,NA,NA,NA,NA,NA
141.414745,2509657.56274832,1195207,NA,141.414745,NA,NA,NA,2517915,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.4195427,2509657.56274832,1232782,NA,141.4195427,NA,2749017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.4208454,2509657.56274832,1422944,NA,141.4208454,NA,NA,NA,NA,NA,2587918,NA,NA,NA,NA,NA,NA,NA
141.4227573,2509657.56274832,1629984,NA,141.4227573,NA,NA,NA,NA,NA,NA,NA,2575643,NA,NA,NA,NA,NA
141.4294175,2509657.56274832,1026950,NA,141.4294175,NA,NA,2559691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.433809,2509657.56274832,1462493,NA,141.433809,NA,NA,NA,2526364,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.4382231,2509657.56274832,974268,NA,141.4382231,NA,NA,NA,NA,NA,NA,NA,NA,2740994,NA,NA,NA,NA
141.4470079,2509657.56274832,1198396,NA,141.4470079,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613936,NA,NA,NA
141.4477846,2509657.56274832,1296490,NA,141.4477846,NA,NA,NA,NA,NA,NA,2601654,NA,NA,NA,NA,NA,NA
141.4709879,2509657.56274832,1424557,NA,141.4709879,NA,NA,NA,NA,2514613,NA,NA,NA,NA,NA,NA,NA,NA
141.4727339,2509657.56274832,1045600,NA,141.4727339,NA,NA,NA,NA,2534837,NA,NA,NA,NA,NA,NA,NA,NA
141.4760615,2509657.56274832,1154615,NA,141.4760615,NA,NA,NA,NA,NA,2511632,NA,NA,NA,NA,NA,NA,NA
141.4967898,2509657.56274832,1199366,NA,141.4967898,NA,NA,NA,NA,2719670,NA,NA,NA,NA,NA,NA,NA,NA
141.499081703622,2509657.56274832,1553850.5,NA,141.499081703622,0.266353611463408,NA,2601421,NA,NA,NA,NA,2913054,NA,NA,NA,NA,NA
141.4993199,2509657.56274832,1455173,NA,141.4993199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633470
141.5003044,2510172.20211877,1345580,NA,141.5003044,NA,NA,NA,NA,2518198,NA,NA,NA,NA,NA,NA,NA,NA
141.5026255,2510172.20211877,1078764,NA,141.5026255,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640819,NA,NA,NA
141.5045975,2510172.20211877,1121833,NA,141.5045975,NA,NA,NA,NA,NA,NA,NA,2549791,NA,NA,NA,NA,NA
141.5062335,2510172.20211877,1523264,NA,141.5062335,NA,2554460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.5087134,2510172.20211877,1459284,NA,141.5087134,NA,NA,NA,NA,NA,NA,NA,NA,2624517,NA,NA,NA,NA
141.5231916,2510172.20211877,1741883,NA,141.5231916,NA,NA,NA,NA,NA,NA,NA,NA,2615302,NA,NA,NA,NA
141.5278888,2510172.20211877,1771971,NA,141.5278888,NA,2622045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.5348825,2510172.20211877,1179948,NA,141.5348825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657024
141.5358178,2510172.20211877,1374814,NA,141.5358178,NA,NA,NA,NA,NA,NA,NA,2535200,NA,NA,NA,NA,NA
141.5438161,2510172.20211877,1410397,NA,141.5438161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575502,NA
141.5681583,2510172.20211877,860770,NA,141.5681583,NA,NA,NA,NA,NA,NA,2563003,NA,NA,NA,NA,NA,NA
141.5692854,2510172.20211877,1171986,NA,141.5692854,NA,NA,NA,NA,NA,NA,NA,2885153,NA,NA,NA,NA,NA
141.5732483,2510172.20211877,1220816,NA,141.5732483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621982,NA,NA
141.5742855,2510172.20211877,1472124,NA,141.5742855,NA,NA,NA,NA,2563257,NA,NA,NA,NA,NA,NA,NA,NA
141.5786932,2510172.20211877,772038,NA,141.5786932,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628982,NA,NA,NA
141.5954646,2510172.20211877,1610463,NA,141.5954646,NA,NA,NA,NA,NA,NA,NA,2527010,NA,NA,NA,NA,NA
141.5963921,2510172.20211877,1128263,NA,141.5963921,NA,NA,NA,NA,NA,NA,NA,NA,NA,3061942,NA,NA,NA
141.6022401,2510172.20211877,1248029,NA,141.6022401,NA,NA,NA,NA,NA,NA,NA,NA,NA,2674359,NA,NA,NA
141.6097296,2510172.20211877,1279911,NA,141.6097296,NA,NA,NA,NA,NA,NA,2734268,NA,NA,NA,NA,NA,NA
141.613852,2510172.20211877,1345697,NA,141.613852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613791,NA,NA
141.620173819246,2510172.20211877,1227351,NA,141.620173819246,0.158776783327427,NA,NA,NA,NA,3014933,NA,NA,NA,NA,NA,2515601,NA
141.6208703,2510172.20211877,1361914,NA,141.6208703,NA,2538080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.6223357,2510172.20211877,1642661,NA,141.6223357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2984707
141.6300176,2510172.20211877,1533773,NA,141.6300176,NA,NA,NA,NA,NA,2583830,NA,NA,NA,NA,NA,NA,NA
141.6348246,2510172.20211877,984979,NA,141.6348246,NA,NA,NA,NA,NA,NA,NA,NA,2576650,NA,NA,NA,NA
141.641477,2510172.20211877,1099843,NA,141.641477,NA,NA,2930643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.6456879,2510172.20211877,1569141,NA,141.6456879,NA,NA,NA,NA,NA,NA,NA,2566948,NA,NA,NA,NA,NA
141.6502119,2510172.20211877,1323207,NA,141.6502119,NA,NA,2733523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.6526971,2510172.20211877,1148797,NA,141.6526971,NA,NA,NA,NA,2574524,NA,NA,NA,NA,NA,NA,NA,NA
141.6551309,2510172.20211877,1163824,NA,141.6551309,NA,NA,NA,NA,NA,NA,2869950,NA,NA,NA,NA,NA,NA
141.6571255,2510172.20211877,1199430,NA,141.6571255,NA,NA,NA,NA,NA,NA,NA,3161381,NA,NA,NA,NA,NA
141.6586943,2510172.20211877,1187029,NA,141.6586943,NA,NA,NA,NA,NA,NA,2551742,NA,NA,NA,NA,NA,NA
141.6666603,2510172.20211877,1609910,NA,141.6666603,NA,2589794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.6744321,2510172.20211877,1438295,NA,141.6744321,NA,NA,NA,2550950,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.682969,2510172.20211877,1451267,NA,141.682969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2918661
141.688567,2510172.20211877,1610053,NA,141.688567,NA,NA,NA,NA,2641086,NA,NA,NA,NA,NA,NA,NA,NA
141.7004071,2510172.20211877,1251200,NA,141.7004071,NA,2589283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7051424,2510172.20211877,1592149,NA,141.7051424,NA,2657891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7106121,2510172.20211877,716054,NA,141.7106121,NA,NA,2732758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7203304,2510172.20211877,1194052,NA,141.7203304,NA,NA,NA,NA,NA,NA,NA,NA,NA,2541243,NA,NA,NA
141.7276831,2510172.20211877,821998,NA,141.7276831,NA,NA,NA,NA,2792511,NA,NA,NA,NA,NA,NA,NA,NA
141.7354739,2510172.20211877,1105887,NA,141.7354739,NA,NA,NA,NA,2603967,NA,NA,NA,NA,NA,NA,NA,NA
141.740124,2510172.20211877,1609158,NA,141.740124,NA,NA,NA,NA,NA,NA,2706114,NA,NA,NA,NA,NA,NA
141.7420264,2510172.20211877,1405758,NA,141.7420264,NA,NA,NA,2542248,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7447395,2510172.20211877,1254388,NA,141.7447395,NA,NA,NA,NA,NA,NA,2531010,NA,NA,NA,NA,NA,NA
141.7567496,2510172.20211877,1089464,NA,141.7567496,NA,NA,NA,NA,NA,2688027,NA,NA,NA,NA,NA,NA,NA
141.7761695,2510172.20211877,1711444,NA,141.7761695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607767,NA
141.7779958,2510172.20211877,900804,NA,141.7779958,NA,2710374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7829072,2510172.20211877,1499575,NA,141.7829072,NA,NA,NA,NA,NA,2984220,NA,NA,NA,NA,NA,NA,NA
141.7840353,2510172.20211877,1110944,NA,141.7840353,NA,NA,NA,NA,NA,NA,NA,NA,NA,2566078,NA,NA,NA
141.786687304215,2510172.20211877,1253635.5,NA,141.786687304215,0.107721724667769,NA,NA,2720938,NA,NA,NA,NA,NA,NA,2530598,NA,NA
141.7874536,2510172.20211877,698262,NA,141.7874536,NA,NA,NA,2650666,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.7930443,2510172.20211877,1173760,NA,141.7930443,NA,NA,NA,NA,NA,NA,NA,2638890,NA,NA,NA,NA,NA
141.7941558,2510172.20211877,1231543,NA,141.7941558,NA,NA,NA,NA,2671298,NA,NA,NA,NA,NA,NA,NA,NA
141.7956937,2510172.20211877,1165027,NA,141.7956937,NA,NA,NA,NA,NA,NA,NA,NA,NA,2723006,NA,NA,NA
141.7969833,2510172.20211877,1556200,NA,141.7969833,NA,NA,NA,NA,NA,NA,NA,NA,2514448,NA,NA,NA,NA
141.8064868,2510172.20211877,1495987,NA,141.8064868,NA,NA,NA,NA,NA,NA,2924741,NA,NA,NA,NA,NA,NA
141.8164768,2510172.20211877,1347872,NA,141.8164768,NA,NA,NA,NA,NA,NA,2517701,NA,NA,NA,NA,NA,NA
141.8173628,2510172.20211877,1340979,NA,141.8173628,NA,NA,NA,NA,NA,2789661,NA,NA,NA,NA,NA,NA,NA
141.8194749,2510172.20211877,1286361,NA,141.8194749,NA,NA,NA,NA,NA,NA,NA,NA,NA,2705599,NA,NA,NA
141.830819,2510172.20211877,1723870,NA,141.830819,NA,NA,NA,NA,NA,NA,NA,NA,2614802,NA,NA,NA,NA
141.8330998,2510172.20211877,1394230,NA,141.8330998,NA,2911848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8526754,2510172.20211877,1095795,NA,141.8526754,NA,NA,NA,2766509,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8569508,2510172.20211877,1212768,NA,141.8569508,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590913,NA,NA,NA
141.8594106,2510172.20211877,1345277,NA,141.8594106,NA,NA,NA,2695853,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.861207491519,2510172.20211877,1223705.5,NA,141.861207491519,0.497951262900448,2653289,NA,NA,NA,NA,NA,NA,2537235,NA,NA,NA,NA
141.8685104,2510172.20211877,1227819,NA,141.8685104,NA,NA,2536668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8736208,2510172.20211877,1116899,NA,141.8736208,NA,2787946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8763046,2510172.20211877,1282244,NA,141.8763046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621709
141.8846561,2510172.20211877,1392328,NA,141.8846561,NA,NA,NA,2528686,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8961779,2510172.20211877,1403219,NA,141.8961779,NA,2548842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.8990904,2510172.20211877,1034088,NA,141.8990904,NA,NA,NA,NA,NA,2523168,NA,NA,NA,NA,NA,NA,NA
141.9193726,2510172.20211877,1407066,NA,141.9193726,NA,2590827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.9239085,2510172.20211877,1213819,NA,141.9239085,NA,NA,NA,NA,NA,NA,2585290,NA,NA,NA,NA,NA,NA
141.9253947,2510172.20211877,1097526,NA,141.9253947,NA,NA,NA,NA,NA,2574369,NA,NA,NA,NA,NA,NA,NA
141.9430579,2510172.20211877,1253772,NA,141.9430579,NA,NA,NA,NA,NA,2589986,NA,NA,NA,NA,NA,NA,NA
141.9457623,2510172.20211877,1420190,NA,141.9457623,NA,NA,NA,NA,NA,NA,NA,2535729,NA,NA,NA,NA,NA
141.9519687,2510172.20211877,1436618,NA,141.9519687,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572485,NA,NA,NA
141.95477947737,2510172.20211877,1267057.5,NA,141.95477947737,0.185799189270711,NA,NA,NA,NA,2582819,NA,2542897,NA,NA,NA,NA,NA
141.9700808,2510172.20211877,1337304,NA,141.9700808,NA,NA,NA,2515634,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.9708317,2510172.20211877,1553532,NA,141.9708317,NA,NA,NA,NA,NA,NA,NA,NA,2657815,NA,NA,NA,NA
141.9731829,2510172.20211877,978776,NA,141.9731829,NA,NA,NA,2774962,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.9784421,2510172.20211877,1216894,NA,141.9784421,NA,NA,NA,2570930,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.979302,2510172.20211877,1211029,NA,141.979302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606354
141.9816347,2510172.20211877,1327834,NA,141.9816347,NA,NA,NA,NA,NA,NA,2916044,NA,NA,NA,NA,NA,NA
141.9900366,2510172.20211877,1526316,NA,141.9900366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661023,NA
