"mz","MDL_3.6","ResPow","refe","m1","SE","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
865.8775156,2935243.99731618,223501,NA,865.8775156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2938788,NA,NA
866.1565796,2935243.99731618,222444,NA,866.1565796,NA,NA,NA,NA,NA,NA,NA,NA,NA,3131592,NA,NA,NA,NA,NA,NA
866.1593037,2935243.99731618,235186,NA,866.1593037,NA,NA,NA,NA,NA,NA,NA,NA,3038267,NA,NA,NA,NA,NA,NA,NA
866.2902267,2935243.99731618,163822,NA,866.2902267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057263,NA,NA,NA
866.4436972,2935243.99731618,227036,NA,866.4436972,NA,NA,NA,NA,NA,2940767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866.831768,2935726.65256801,188196,NA,866.831768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2953781,NA,NA,NA,NA,NA
866.8565259,2935726.65256801,218335,NA,866.8565259,NA,NA,NA,NA,NA,NA,NA,3143557,NA,NA,NA,NA,NA,NA,NA,NA
866.9042538,2935726.65256801,199585,NA,866.9042538,NA,NA,NA,NA,NA,NA,NA,NA,3175581,NA,NA,NA,NA,NA,NA,NA
867.0184886,2935726.65256801,189877,NA,867.0184886,NA,NA,NA,3353220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.0466263,2935726.65256801,234506,NA,867.0466263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2948319,NA,NA,NA,NA
867.4197641,2935726.65256801,201453,NA,867.4197641,NA,NA,NA,NA,NA,NA,3046164,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.612364,2936209.82902903,159986,NA,867.612364,NA,NA,2972102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.9350666,2936209.82902903,176709,NA,867.9350666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002717,NA
867.9550875,2936209.82902903,257863,NA,867.9550875,NA,3067940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.5861821,2936693.52971679,194594,NA,868.5861821,NA,NA,NA,NA,NA,NA,NA,NA,3267962,NA,NA,NA,NA,NA,NA,NA
868.854981,2936693.52971679,178274,NA,868.854981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3355493,NA,NA,NA,NA,NA
868.9977682,2936693.52971679,242403,NA,868.9977682,NA,NA,NA,NA,NA,NA,3033996,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.3518834,2936693.52971679,191885,NA,869.3518834,NA,NA,NA,NA,3265875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.6282907,2937177.75765096,146186,NA,869.6282907,NA,NA,NA,NA,NA,NA,NA,NA,2999812,NA,NA,NA,NA,NA,NA,NA
869.7271265,2937177.75765096,190088,NA,869.7271265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3046012,NA
869.8694589,2937177.75765096,177565,NA,869.8694589,NA,NA,NA,NA,NA,NA,NA,NA,2973220,NA,NA,NA,NA,NA,NA,NA
869.9455404,2937177.75765096,247569,NA,869.9455404,NA,NA,NA,NA,3063221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869.9682303,2937177.75765096,258408,NA,869.9682303,NA,3657850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870.0053402,2937177.75765096,227518,NA,870.0053402,NA,NA,NA,NA,NA,NA,NA,NA,NA,2943573,NA,NA,NA,NA,NA,NA
870.312233,2937177.75765096,162926,NA,870.312233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3593281,NA,NA,NA,NA,NA
870.4079196,2937177.75765096,235137,NA,870.4079196,NA,NA,3050353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870.4182322,2937177.75765096,226563,NA,870.4182322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2974801,NA,NA,NA,NA,NA
870.5958198,2937662.51585328,211840,NA,870.5958198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2971391,NA,NA,NA,NA
870.6445301,2937662.51585328,209495,NA,870.6445301,NA,NA,NA,2968544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870.7334809,2937662.51585328,153141,NA,870.7334809,NA,2967708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871.2254293,2937662.51585328,175073,NA,871.2254293,NA,NA,NA,NA,NA,2988418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871.3543821,2937662.51585328,221806,871.35464286133,871.3543821,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300069,NA,NA,NA,NA,NA,NA
871.565621,2938147.80707392,201904,NA,871.565621,NA,NA,NA,NA,NA,NA,NA,NA,NA,2970364,NA,NA,NA,NA,NA,NA
871.7663672,2938147.80707392,247511,NA,871.7663672,NA,NA,NA,NA,NA,NA,3144801,NA,NA,NA,NA,NA,NA,NA,NA,NA
871.8962275,2938147.80707392,151674,NA,871.8962275,NA,NA,NA,NA,NA,NA,NA,2959977,NA,NA,NA,NA,NA,NA,NA,NA
872.405137,2938147.80707392,187816,NA,872.405137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2990898,NA,NA
872.5485103,2938633.63296976,254206,NA,872.5485103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2979881,NA,NA,NA,NA
872.5890982,2938633.63296976,167233,NA,872.5890982,NA,NA,3056830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872.7910718,2938633.63296976,269367,NA,872.7910718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3245155,NA
872.9887884,2938633.63296976,243012,NA,872.9887884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3052009
873.1432123,2938633.63296976,252245,NA,873.1432123,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263400,NA,NA,NA,NA,NA,NA
873.1494097,2938633.63296976,190393,NA,873.1494097,NA,NA,NA,NA,NA,NA,NA,NA,2965468,NA,NA,NA,NA,NA,NA,NA
873.6834083,2939119.99492508,176441,NA,873.6834083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385915,NA,NA,NA
873.8202892,2939119.99492508,180394,NA,873.8202892,NA,3264810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874.2217692,2939119.99492508,228231,NA,874.2217692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3259430,NA,NA
874.3850472,2939119.99492508,188422,NA,874.3850472,NA,NA,NA,NA,NA,NA,3030319,NA,NA,NA,NA,NA,NA,NA,NA,NA
874.4428049,2939119.99492508,226298,NA,874.4428049,NA,NA,NA,NA,NA,NA,NA,NA,3756171,NA,NA,NA,NA,NA,NA,NA
874.4865279,2939119.99492508,254812,NA,874.4865279,NA,NA,3378655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874.7694445,2939606.89432521,208863,NA,874.7694445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3049192,NA,NA,NA,NA,NA
875.140567,2939606.89432521,222357,NA,875.140567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3122646,NA
875.544447,2940094.33255652,219861,NA,875.544447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115504,NA,NA,NA,NA
875.7835727,2940094.33255652,153962,NA,875.7835727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3640565,NA,NA
875.8643621,2940094.33255652,201412,NA,875.8643621,NA,NA,NA,2993623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876.0662528,2940094.33255652,242072,NA,876.0662528,NA,NA,3215056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876.8685686,2940582.31100642,172730,NA,876.8685686,NA,NA,NA,NA,NA,3052557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877.2034441,2940582.31100642,217846,NA,877.2034441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3238635,NA,NA,NA,NA
877.2981172,2940582.31100642,243615,NA,877.2981172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053678,NA,NA,NA,NA,NA
877.3915097,2940582.31100642,173709,NA,877.3915097,NA,NA,NA,NA,NA,NA,NA,NA,3099168,NA,NA,NA,NA,NA,NA,NA
877.9032857,2941070.83106341,270127,NA,877.9032857,NA,NA,NA,NA,NA,NA,NA,3059152,NA,NA,NA,NA,NA,NA,NA,NA
877.9482858,2941070.83106341,201487,NA,877.9482858,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065293,NA,NA,NA,NA,NA,NA
878.3516313,2941070.83106341,229603,NA,878.3516313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3556580
878.4868211,2941070.83106341,239284,NA,878.4868211,NA,NA,3199040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.0578039,2941559.89411701,193202,NA,879.0578039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844479,NA,NA,NA,NA,NA
879.1087372,2941559.89411701,216703,NA,879.1087372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2946281,NA,NA,NA
879.1707323,2941559.89411701,220753,NA,879.1707323,NA,NA,NA,NA,NA,NA,2975412,NA,NA,NA,NA,NA,NA,NA,NA,NA
879.5660008,2942049.50155783,216458,NA,879.5660008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2989134,NA,NA,NA,NA
879.9179198,2942049.50155783,217534,NA,879.9179198,NA,NA,NA,NA,NA,NA,NA,NA,3011456,NA,NA,NA,NA,NA,NA,NA
880.1528476,2942049.50155783,192495,NA,880.1528476,NA,NA,NA,NA,NA,2971019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880.219912,2942049.50155783,252080,NA,880.219912,NA,NA,NA,NA,3109996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.5860928,2943030.352251,183285,NA,881.5860928,NA,NA,3117592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881.8724288,2943030.352251,211431,NA,881.8724288,NA,NA,NA,NA,NA,NA,NA,NA,NA,2987947,NA,NA,NA,NA,NA,NA
881.9225522,2943030.352251,287784,NA,881.9225522,NA,NA,NA,NA,NA,NA,NA,NA,NA,2998194,NA,NA,NA,NA,NA,NA
882.0027193,2943030.352251,246164,NA,882.0027193,NA,3252942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.0229497,2943030.352251,228711,NA,882.0229497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2975477
882.2452941,2943030.352251,216253,NA,882.2452941,NA,NA,NA,NA,NA,3249792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.3404596,2943030.352251,218636,NA,882.3404596,NA,NA,NA,NA,NA,NA,NA,3240011,NA,NA,NA,NA,NA,NA,NA,NA
882.7719863,2943521.59427631,204343,NA,882.7719863,NA,NA,NA,NA,3274271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.7883517,2943521.59427631,198194,NA,882.7883517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006001,NA,NA,NA,NA
882.8580298,2943521.59427631,190793,NA,882.8580298,NA,NA,NA,2945152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.8804173,2943521.59427631,201734,NA,882.8804173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2989937
882.9355893,2943521.59427631,209288,NA,882.9355893,NA,NA,NA,NA,NA,NA,NA,NA,2997547,NA,NA,NA,NA,NA,NA,NA
883.248497,2943521.59427631,188399,NA,883.248497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072166,NA,NA
883.6895065,2944013.37969239,221728,NA,883.6895065,NA,NA,3330904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.1551823,2944013.37969239,184115,NA,884.1551823,NA,3078985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.354786,2944013.37969239,218723,NA,884.354786,NA,NA,NA,NA,3182383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.7323389,2944505.70770245,230580,NA,884.7323389,NA,NA,3101686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885.1026952,2944505.70770245,289273,NA,885.1026952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012789
885.9880103,2944998.57750929,233206,NA,885.9880103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066975,NA
886.271934,2944998.57750929,208783,NA,886.271934,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025382,NA,NA,NA,NA,NA,NA
886.3431215,2944998.57750929,200072,NA,886.3431215,NA,NA,NA,NA,NA,NA,NA,3031682,NA,NA,NA,NA,NA,NA,NA,NA
886.7603218,2945491.98831534,273819,NA,886.7603218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3011145,NA,NA
887.1367922,2945491.98831534,206855,NA,887.1367922,NA,NA,3212643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.2526227,2945491.98831534,231452,NA,887.2526227,NA,NA,3057012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.2663915,2945491.98831534,171972,NA,887.2663915,NA,NA,NA,NA,NA,2947282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.5033847,2945985.93932259,227409,NA,887.5033847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2959026,NA,NA,NA,NA,NA
887.5718088,2945985.93932259,170395,NA,887.5718088,NA,2958361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.8468312,2945985.93932259,228094,NA,887.8468312,NA,NA,NA,NA,NA,3307799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888.7310293,2946480.42970893,162756,NA,888.7310293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3209635,NA,NA,NA,NA
889.0285155,2946480.42970893,154201,NA,889.0285155,NA,NA,3315329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.1532676,2946480.42970893,181740,NA,889.1532676,NA,NA,NA,NA,NA,NA,NA,NA,3262641,NA,NA,NA,NA,NA,NA,NA
889.2098001,2946480.42970893,263855,NA,889.2098001,NA,NA,NA,NA,NA,NA,NA,3011604,NA,NA,NA,NA,NA,NA,NA,NA
889.2409702,2946480.42970893,240834,NA,889.2409702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954086,NA,NA
889.2668464,2946480.42970893,245762,NA,889.2668464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3023721,NA,NA
889.3476923,2946480.42970893,184079,NA,889.3476923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3232549
889.5347,2946975.45855694,174910,NA,889.5347,NA,NA,NA,NA,NA,NA,NA,3304514,NA,NA,NA,NA,NA,NA,NA,NA
889.591793,2946975.45855694,208327,NA,889.591793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2964366,NA,NA
889.6352916,2946975.45855694,140368,NA,889.6352916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3096467,NA,NA
889.8501918,2946975.45855694,266483,NA,889.8501918,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966483,NA,NA,NA,NA,NA,NA
890.3379304,2946975.45855694,238973,NA,890.3379304,NA,NA,NA,NA,NA,NA,NA,NA,2947425,NA,NA,NA,NA,NA,NA,NA
891.2337787,2947471.02492499,222229,NA,891.2337787,NA,NA,NA,NA,NA,NA,NA,2995503,NA,NA,NA,NA,NA,NA,NA,NA
891.8451156,2947967.12787095,215531,NA,891.8451156,NA,NA,3373100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892.5499162,2948463.76645218,231405,NA,892.5499162,NA,NA,2979990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892.7655336,2948463.76645218,151587,NA,892.7655336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126508,NA,NA
892.7819984,2948463.76645218,168417,NA,892.7819984,NA,NA,NA,NA,2954476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893.0093988,2948463.76645218,226734,NA,893.0093988,NA,NA,NA,NA,NA,NA,NA,NA,NA,2962845,NA,NA,NA,NA,NA,NA
893.0668466,2948463.76645218,210414,NA,893.0668466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064669,NA,NA,NA
893.0971265,2948463.76645218,223310,NA,893.0971265,NA,NA,NA,NA,NA,NA,3015578,NA,NA,NA,NA,NA,NA,NA,NA,NA
893.101027,2948463.76645218,204303,NA,893.101027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3245091,NA,NA,NA,NA
893.3037799,2948463.76645218,183119,NA,893.3037799,NA,NA,NA,NA,NA,NA,NA,NA,3791645,NA,NA,NA,NA,NA,NA,NA
893.5497651,2948960.9397255,219560,NA,893.5497651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3068095,NA
893.9852844,2948960.9397255,208114,NA,893.9852844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955519,NA
894.0707712,2948960.9397255,234803,NA,894.0707712,NA,NA,NA,NA,2993616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894.3174464,2948960.9397255,206949,NA,894.3174464,NA,NA,3092897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894.479935,2948960.9397255,187509,NA,894.479935,NA,3081712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894.524146,2949458.64674727,163839,NA,894.524146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2957645,NA
894.7452889,2949458.64674727,218449,NA,894.7452889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2980205,NA
894.8985558,2949458.64674727,224000,NA,894.8985558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2958377,NA,NA,NA
895.1724028,2949458.64674727,217727,NA,895.1724028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2972074,NA
895.28319,2949458.64674727,233657,NA,895.28319,NA,NA,NA,NA,NA,3263642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.3284764,2949458.64674727,208307,NA,895.3284764,NA,NA,NA,NA,NA,NA,3001463,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.5477229,2949956.88657329,188138,NA,895.5477229,NA,NA,NA,NA,NA,NA,NA,NA,NA,3141406,NA,NA,NA,NA,NA,NA
895.6381199,2949956.88657329,165325,NA,895.6381199,NA,NA,NA,NA,NA,NA,3089558,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.709388,2949956.88657329,177910,NA,895.709388,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977591,NA,NA,NA,NA,NA,NA
895.7275091,2949956.88657329,215650,NA,895.7275091,NA,NA,NA,3093897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.829724,2949956.88657329,194157,NA,895.829724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081207,NA,NA,NA,NA,NA
895.9805677,2949956.88657329,203484,NA,895.9805677,NA,NA,NA,3110307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.9890691,2949956.88657329,171932,NA,895.9890691,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508066,NA,NA,NA,NA,NA,NA
896.2389877,2949956.88657329,265591,NA,896.2389877,NA,NA,NA,NA,NA,NA,NA,NA,3103964,NA,NA,NA,NA,NA,NA,NA
896.8255387,2950455.65825887,167228,NA,896.8255387,NA,NA,NA,3022329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.1009516,2950455.65825887,173225,NA,897.1009516,NA,NA,NA,NA,NA,3407225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.5746231,2950954.96103635,267441,NA,897.5746231,NA,NA,NA,NA,3027008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.5942007,2950954.96103635,134750,NA,897.5942007,NA,3409629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.7140511,2950954.96103635,214652,NA,897.7140511,NA,NA,NA,NA,NA,NA,NA,3123374,NA,NA,NA,NA,NA,NA,NA,NA
897.9321177,2950954.96103635,193449,NA,897.9321177,NA,NA,NA,NA,NA,NA,3212673,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.9529854,2950954.96103635,247856,NA,897.9529854,NA,NA,NA,NA,NA,NA,NA,NA,NA,3082392,NA,NA,NA,NA,NA,NA
898.3799443,2950954.96103635,205703,NA,898.3799443,NA,NA,NA,2991770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.4696752,2950954.96103635,187764,NA,898.4696752,NA,NA,NA,NA,NA,NA,NA,3129622,NA,NA,NA,NA,NA,NA,NA,NA
898.4741962,2950954.96103635,179868,NA,898.4741962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3153726,NA,NA
898.8472324,2951454.7948481,214281,NA,898.8472324,NA,NA,NA,NA,3281189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.9003212,2951454.7948481,239194,NA,898.9003212,NA,NA,NA,NA,NA,NA,NA,3115345,NA,NA,NA,NA,NA,NA,NA,NA
899.0917616,2951454.7948481,257492,NA,899.0917616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963323,NA,NA
899.1073042,2951454.7948481,207232,NA,899.1073042,NA,NA,NA,NA,NA,NA,NA,3002733,NA,NA,NA,NA,NA,NA,NA,NA
899.4117106,2951454.7948481,186790,NA,899.4117106,NA,NA,NA,NA,3244426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.4566948,2951454.7948481,209028,NA,899.4566948,NA,NA,NA,NA,NA,NA,3589665,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.5564624,2951955.1598142,234786,NA,899.5564624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110856,NA,NA,NA,NA
899.5861116,2951955.1598142,219694,NA,899.5861116,NA,NA,3108027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.0041085,2951955.1598142,242751,NA,900.0041085,NA,2983839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.5782634,2952456.05605491,189080,NA,900.5782634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289535
900.7143662,2952456.05605491,204056,NA,900.7143662,NA,NA,NA,NA,3199605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.877682,2952456.05605491,218601,NA,900.877682,NA,NA,NA,NA,NA,NA,NA,NA,3000238,NA,NA,NA,NA,NA,NA,NA
900.8929536,2952456.05605491,187510,NA,900.8929536,NA,NA,NA,NA,NA,NA,NA,3367520,NA,NA,NA,NA,NA,NA,NA,NA
901.0976434,2952456.05605491,171955,NA,901.0976434,NA,NA,NA,NA,NA,NA,NA,2986620,NA,NA,NA,NA,NA,NA,NA,NA
901.2650613,2952456.05605491,207967,NA,901.2650613,NA,NA,NA,3573703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901.274266,2952456.05605491,215557,NA,901.274266,NA,NA,NA,NA,NA,NA,NA,2986644,NA,NA,NA,NA,NA,NA,NA,NA
902.0999735,2952957.48369072,259948,NA,902.0999735,NA,NA,NA,NA,NA,NA,3213119,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.27361,2952957.48369072,151039,NA,902.27361,NA,NA,NA,NA,NA,NA,NA,NA,NA,3011429,NA,NA,NA,NA,NA,NA
903.2143756,2953459.44284228,126312,NA,903.2143756,NA,NA,NA,NA,NA,3197045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903.2444325,2953459.44284228,171055,NA,903.2444325,NA,NA,NA,NA,NA,NA,3487678,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.1506432,2953961.93363049,241531,NA,904.1506432,NA,NA,3153769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.4209838,2953961.93363049,200704,NA,904.4209838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028666,NA
904.5153078,2954464.9561764,240023,NA,904.5153078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2975431,NA
904.629001,2954464.9561764,191283,NA,904.629001,NA,NA,NA,3133740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.5902148,2954968.5106013,170766,NA,905.5902148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3113556,NA,NA,NA,NA,NA
905.8853303,2954968.5106013,172534,NA,905.8853303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3144181,NA,NA
906.2619359,2954968.5106013,203652,NA,906.2619359,NA,3125707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
