"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
0,260.150352722737,0.0270143,261.157622099,"C_12 H_23 O_5 N_1","C12H23NO5","C_12 H_22 O_5 N_1",5,12,1.917,0.417,12,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668899.37285474,805324,260.150353592712,0.0835488751400649,7,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,NA,NA,2803700,NA,NA,NA,5522805,3900096,4122556,2845209,3123395,4463661,NA,NA,NA
0,262.181251194174,0.0023405,263.188528242,"C_16 H_25 O_2 N_1","C16H25NO2","C_16 H_24 O_2 N_1",1,16,1.562,0.125,16,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669355.33801124,810304.111111111,262.181251920619,0.0600448053146555,9,0.15,0.21,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,FALSE,NA,4681845,4451795,3888026,NA,NA,NA,7526722,5445267,5229459,5576151,6651000,4691949,NA,NA,NA
0,264.196899315714,0.0094078,265.204178242,"C_16 H_27 O_2 N_1","C16H27NO2","C_16 H_26 O_2 N_1",4,16,1.688,0.125,16,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669811.4906751,781680.769230769,264.196900015242,0.0514892474705482,13,0.08,0.14,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,FALSE,NA,7902222,6992238,7673641,2835280,2895876,2964995,11164920,12204623,12951379,9181566,9125907,9206676,NA,2767465,NA
-2,265.147902230968,0.0068118,266.155180476,"C_12 H_26 O_4 S_1","C12H26O4S","C_12 H_25 O_4 S_1",3,12,2.167,0.333,12,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670039.63782025,746993.2,265.14790290924,0.0281885420927978,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.82,-18.33,NA,NA,65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.268386893507,NA,NA,180.590175083251,51,FALSE,NA,8091067,8778525,6711505,15195381,5802411,8304561,53214900,51117068,52265236,10418994,9347520,9600327,80215600,76936216,77460472
-1,266.151264814588,0.0222153,267.158535311,"C_11 H_26 O_4 S_1 C13_1","C12H26O4S","C_11 H_25 O_4 S_1 C13_1",3,12,2.167,0.333,11,26,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670267.83242989,754740,266.151265796069,0.0827403067736176,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.82,-18.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.268386893507,NA,NA,NA,51,FALSE,NA,NA,3130592,NA,NA,NA,NA,7610497,6352352,5903080,NA,NA,NA,10133500,9893334,9655737
-1,266.212551873049,0.0002358,267.219828242,"C_16 H_29 O_2 N_1","C16H29NO2","C_16 H_28 O_2 N_1",15,16,1.812,0.125,16,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670267.83242989,738747.4,266.212552536297,0.027079808282263,15,0,0.07,3,0,0,0,0,0,0,1,0,1,1,0,0,0,8.35,-145.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3498551719358,NA,NA,NA,14,FALSE,NA,22591384,22263034,24197800,11198151,9198464,9566606,37060764,37748220,37061380,31915286,31916956,30244650,10436632,9426417,9491924
-1,267.143704508558,0.0207495,268.150975376,"C_12 H_26 O_4 S34_1","C12H26O4S","C_12 H_25 O_4 S34_1",3,12,2.167,0.333,12,26,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670496.07469586,805195,267.143704508558,0.0607309917889998,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.21,NA,NA,NA,65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.590175083251,51,FALSE,NA,NA,NA,NA,NA,NA,NA,3271238,NA,2743474,NA,NA,NA,3520959,3407759,3274611
0,267.19656760041,0.0006525,268.203843857,"C_16 H_28 O_3","C16H28O3","C_16 H_27 O_3",1,16,1.75,0.188,16,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670496.07469586,815482.833333333,267.196568947922,0.113496897063841,6,0,0.1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,FALSE,NA,2951501,NA,NA,NA,NA,NA,4432478,3719105,NA,NA,NA,3100898,3002839,NA,2711435
-1,267.21590544227,0.0044851,268.223183077,"C_15 H_29 O_2 N_1 C13_1","C16H29NO2","C_15 H_28 O_2 N_1 C13_1",15,16,1.812,0.125,15,29,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670496.07469586,826490.666666667,267.215906408644,0.0735168787006084,9,0,0.07,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.75,-145.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3498551719358,NA,NA,NA,14,FALSE,NA,3955029,2909882,3212382,NA,NA,NA,5648999,6012874,5117140,5074649,4986197,5107947,NA,NA,NA
0,267.23296588577,0.0487585,268.240229238,"C_17 H_32 O_2","C17H32O2","C_17 H_31 O_2",7,17,1.882,0.118,17,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670496.07469586,759781.363636364,267.232966491261,0.136080953846977,11,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,FALSE,NA,2943325,NA,NA,3491969,NA,2924371,5546607,3803090,4224219,3362529,4064605,NA,9421287,10262454,7632795
0,268.15544195556,0.040522,269.16270748,"C_14 H_23 O_4 N_1","C14H23NO4","C_14 H_22 O_4 N_1",14,14,1.643,0.286,14,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670724.36481006,802262.4,268.155442925022,0.0788609022079623,10,0,0.09,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,3840754,3338328,3522037,NA,3119819,NA,7349263,6836599,5801602,4079740,3507950,4330123,NA,NA,NA
0,268.191816255869,0.0006464,269.199092861,"C_15 H_27 O_3 N_1","C15H27NO3","C_15 H_26 O_3 N_1",13,15,1.8,0.2,15,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670724.36481006,806677.6,268.191817806045,0.0957174038796059,5,0,0.04,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,NA,NA,2780676,NA,NA,NA,3750944,3127687,3622546,2805900,NA,NA,NA,NA,NA
0,268.22820970179,0.0293089,269.235478242,"C_16 H_31 O_2 N_1","C16H31NO2","C_16 H_30 O_2 N_1",12,16,1.938,0.125,16,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670724.36481006,796796.454545455,268.228210544937,0.0818882150504471,11,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.08,1220.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.96672781099,NA,NA,NA,7,FALSE,NA,4901650,4806776,5819924,NA,3167978,NA,9962544,7491992,7681699,5128348,4019982,5022380,NA,NA,2974035
0,269.212215789636,0.0060543,270.219493857,"C_16 H_30 O_3","C16H30O3","C_16 H_29 O_3",5,16,1.875,0.188,16,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670952.70296446,772529.8,269.212216463602,0.0703934894931956,15,0,0.03,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,FALSE,NA,6065343,6810150,5447609,7037898,6279310,6164148,9537000,11445076,9480289,4657742,4937909,4846683,10077532,9755417,9763585
0,269.231532043582,0.091038,270.238833077,"C_15 H_31 O_2 N_1 C13_1","C16H31NO2","C_15 H_30 O_2 N_1 C13_1",12,16,1.938,0.125,15,31,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670952.70296446,746937.5,269.231532043582,0.0239001414870964,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.04,1220.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.96672781099,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA,NA,NA,2784752,NA,NA,NA,2769085,NA,NA,NA,NA
-1,269.248603606254,0.0029602,270.255879238,"C_17 H_34 O_2","C17H34O2","C_17 H_33 O_2",21,17,2,0.118,17,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670952.70296446,740465.4,269.248604149104,0.0208284850082094,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.53,282.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.668657768123,NA,NA,NA,3,FALSE,NA,11713742,10091062,8536009,10093529,9527454,8838852,13682168,12084069,11667569,10404446,12396740,11068522,17958252,18217768,15350545
0,270.171074140497,0.025474,271.17835748,"C_14 H_25 O_4 N_1","C14H25NO4","C_14 H_24 O_4 N_1",14,14,1.786,0.286,14,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671181.08944283,783788.5,270.171074140497,0.103625016160128,6,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,3341253,3170639,3239258,NA,NA,3751824,NA,4139535,NA,2699852,NA,NA,NA,NA
0,270.207457786306,0.0318677,271.214742861,"C_15 H_29 O_3 N_1","C15H29NO3","C_15 H_28 O_3 N_1",23,15,1.933,0.2,15,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671181.08944283,781980.923076923,270.207458574591,0.131805613882845,13,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,5164652,3828693,4532575,4732266,3088946,4513889,7231392,6980882,7289375,3204097,3973723,3141130,2879250,NA,NA
0,270.243885531805,0.1243165,271.251128242,"C_16 H_33 O_2 N_1","C16H33NO2","C_16 H_32 O_2 N_1",1,16,2.062,0.125,16,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671181.08944283,796243.5,270.243889269753,0.128918957784265,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,FALSE,NA,NA,NA,NA,NA,NA,NA,4323248,2940194,NA,NA,NA,NA,NA,NA,NA
-1,270.251942326808,0.0564589,271.259234073,"C_16 H_34 O_2 C13_1","C17H34O2","C_16 H_33 O_2 C13_1",21,17,2,0.118,16,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671181.08944283,682238.333333333,270.251942326808,0.113785774439537,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.41,282.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.668657768123,NA,NA,NA,3,FALSE,NA,NA,NA,NA,3648892,NA,NA,NA,NA,NA,NA,NA,NA,3321637,4308186,NA
-1,271.227878229624,0.0396863,272.235143857,"C_16 H_32 O_3","C16H32O3","C_16 H_31 O_3",3,16,2,0.188,16,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671409.52489601,754209.866666667,271.227878873745,0.0704725342031606,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.21,787.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6916298809565,NA,NA,NA,69,FALSE,NA,5537824,4484491,4797194,4396814,3603420,4311572,8268126,7481046,7613412,3306938,4119558,3676094,8857806,8846972,9223783
0,272.150332709403,0.0474378,273.157622099,"C_13 H_23 O_5 N_1","C13H23NO5","C_13 H_22 O_5 N_1",12,13,1.769,0.385,13,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671638.01006683,836690.5,272.150334805699,0.185300749034776,4,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,NA,2785042,NA,NA,NA,NA,3039981,3348586,4476281,NA,NA,NA,NA,NA,NA
-1,272.231182798569,0.1444233,273.238498692,"C_15 H_32 O_3 C13_1","C16H32O3","C_15 H_31 O_3 C13_1",3,16,2,0.188,15,32,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671638.01006683,720571,272.231182798569,0.0823391528807922,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.08,787.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6916298809565,NA,NA,NA,69,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2908797,NA,2873361
0,274.165976925731,0.0681098,275.173272099,"C_13 H_25 O_5 N_1","C13H25NO5","C_13 H_24 O_5 N_1",5,13,1.923,0.385,13,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672095.13253392,796748.25,274.16597920691,0.0596736942154953,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,NA,NA,2762681,NA,NA,NA,NA,4070350,4169951,2902675,NA,NA,NA,NA,NA
0,275.165268018515,0.0021472,276.172543857,"C_17 H_24 O_3","C17H24O3","C_17 H_23 O_3",1,17,1.412,0.176,17,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672323.77131711,784018.727272727,275.165268887051,0.0882861355465643,11,0.21,0.29,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,FALSE,NA,3128963,3308534,NA,NA,NA,NA,5246949,5164404,4620934,3083311,3402300,4087326,3731275,3241192,5145814
0,276.233280107258,0.0255518,277.240563623,"C_18 H_31 O_1 N_1","C18H31NO","C_18 H_30 O_1 N_1",1,18,1.722,0.056,18,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672552.46279174,731612.4,276.233281130135,0.0745196982806202,10,0.12,0.15,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,FALSE,NA,6088754,6596007,6724330,NA,NA,NA,10351003,11611954,10753092,7319010,8438746,9187272,2812159,NA,NA
0,277.071780583954,0.0694119,278.079037714,"C_14 H_14 O_6","C14H14O6","C_14 H_13 O_6",1,14,1,0.429,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672781.20770192,781142.666666667,277.071780583954,0.0810211785496385,3,0.25,0.45,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,FALSE,NA,NA,NA,NA,NA,2886903,NA,NA,NA,3497375,NA,NA,2717971,NA,NA,NA
0,277.144539523737,0.0268882,278.151808476,"C_16 H_22 O_4","C16H22O4","C_16 H_21 O_4",1,16,1.375,0.25,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672781.20770192,814239.333333333,277.144539523737,0.106734173245601,3,0.17,0.29,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,FALSE,NA,NA,NA,NA,NA,NA,NA,2986764,NA,NA,NA,NA,3563823,NA,NA,3715062
0,277.18091374027,0.0132464,278.188193857,"C_17 H_26 O_3","C17H26O3","C_17 H_25 O_3",2,17,1.529,0.176,17,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672781.20770192,741838.071428571,277.180914392296,0.114796254094624,14,0.14,0.23,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,FALSE,NA,3469739,3952419,3337304,2975785,3988769,4262806,4934427,4681913,4634059,4386654,3931459,3203390,NA,2699287,4732932
0,278.176173541163,0.0254743,279.183442861,"C_16 H_25 O_3 N_1","C16H25NO3","C_16 H_24 O_3 N_1",5,16,1.562,0.188,16,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673010.00679198,782443.375,278.176174615339,0.0884094365828631,8,0.08,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,FALSE,NA,2921266,NA,3542483,NA,NA,NA,3994792,4239950,5891936,3870952,4652729,3091136,NA,NA,NA
0,278.212556568572,0.0170403,279.219828242,"C_17 H_29 O_2 N_1","C17H29NO2","C_17 H_28 O_2 N_1",4,17,1.706,0.118,17,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673010.00679198,796031.75,278.212557749497,0.0652673640678377,8,0.07,0.13,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,FALSE,NA,3570496,2934970,2870753,NA,NA,NA,3572919,4944476,6039407,4116726,3159750,NA,NA,NA,NA
-1,278.248938081042,0.003187,279.256213623,"C_18 H_33 O_1 N_1","C18H33NO","C_18 H_32 O_1 N_1",2,18,1.833,0.056,18,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673010.00679198,712605.4,278.248938785299,0.0386187194721258,15,0.06,0.09,3,0,0,0,0,0,0,1,0,1,1,0,0,0,6.05,92.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.537091387403,NA,NA,NA,128,FALSE,NA,14486351,13633737,14421487,13431220,13143734,14110007,23123140,25547370,25597822,17207556,16963284,17502940,10982436,11266495,11258283
0,279.232950809799,0.007126,280.240229238,"C_18 H_32 O_2","C18H32O2","C_18 H_31 O_2",1,18,1.778,0.111,18,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673238.86073129,732831.733333333,279.232951430249,0.0487495464708478,15,0.06,0.12,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,FALSE,NA,4648140,4350537,3290975,5944090,3379237,4452018,6850120,7590901,6519048,4399749,5503037,3421267,11556260,12208961,11078444
-1,279.25228672928,0.0189003,280.259568458,"C_17 H_33 O_1 N_1 C13_1","C18H33NO","C_17 H_32 O_1 N_1 C13_1",2,18,1.833,0.056,17,33,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673238.86073129,748877.454545455,279.252287573613,0.0667479487332292,11,0.06,0.09,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.43,92.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.537091387403,NA,NA,NA,128,FALSE,NA,3286227,3740240,3714919,NA,NA,NA,3331663,4748285,4720912,2828940,4296772,3574874,NA,3681096,4062004
-1,280.191821026278,0.0163478,281.199092861,"C_16 H_27 O_3 N_1","C16H27NO3","C_16 H_26 O_3 N_1",7,16,1.688,0.188,16,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673467.76988846,732445.533333333,280.191821779889,0.0390335742727261,15,0,0.11,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.67,102.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.0811459446372,NA,NA,NA,77,FALSE,NA,10481210,9825209,10113217,3236977,3211653,4743197,17717178,17077616,16947842,13202421,14096791,13940154,4761364,3433652,4365470
0,280.228207454893,0.0200686,281.235478242,"C_17 H_31 O_2 N_1","C17H31NO2","C_17 H_30 O_2 N_1",15,17,1.824,0.118,17,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673467.76988846,722198.875,280.228208626617,0.139358964503594,8,0,0.07,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,5389255,3905742,NA,NA,NA,4458441,6083967,5335697,4445187,3860900,4072903,NA,NA,NA
0,281.152321489766,0.0466899,282.159611095,"C_12 H_27 O_5 P_1","C12H27O5P","C_12 H_26 O_5 P_1",1,12,2.25,0.417,12,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673696.73455696,727855,281.152325636949,0.0107766179545836,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3229414,2956281,NA,NA,NA,NA,NA,NA
-1,281.195186126149,0.0526643,282.202447696,"C_15 H_27 O_3 N_1 C13_1","C16H27NO3","C_15 H_26 O_3 N_1 C13_1",7,16,1.688,0.188,15,27,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673696.73455696,800089.25,281.195186126149,0.128901259298867,4,0,0.11,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.14,102.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.0811459446372,NA,NA,NA,77,FALSE,NA,NA,NA,NA,NA,NA,NA,3162425,NA,3529737,2723185,NA,2776875,NA,NA,NA
-1,281.248605450958,0.0093709,282.255879238,"C_18 H_34 O_2","C18H34O2","C_18 H_33 O_2",7,18,1.889,0.111,18,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673696.73455696,690121.333333333,281.248606023387,0.0135526218920734,15,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.19,-55.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.98708464745,NA,NA,NA,61,FALSE,NA,32968648,31329610,27480640,32314850,28824322,28873128,39131468,39327500,35789852,31659398,35265292,31758142,45684900,46403144,42372656
