"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
0,199.170356905852,0.0204768,200.177629238,"C_12 H_24 O_2","C12H24O2","C_12 H_23 O_2",13,12,2,0.167,12,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540761.89562482,1093403.91666667,199.170356905852,0.0337361148595783,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,5382078,4366129,6228530,2695580,3090887,2961795,8342485,5539811,6940204,4346385,4083793,4885759
0,200.129213306685,0.0155268,201.136492861,"C_10 H_19 O_3 N_1","C10H19NO3","C_10 H_18 O_3 N_1",8,10,1.9,0.3,10,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541346.14355826,974414.7,200.129213306685,0.0825340722702586,10,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,8231252,7710946,8502244,2548056,NA,NA,6659469,4073866,5388253,12311486,14121449,12033716
0,201.113243083132,0.0546159,202.120508476,"C_10 H_18 O_4","C10H18O4","C_10 H_17 O_4",3,10,1.8,0.4,10,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541930.52597659,1007220.42857143,201.113243083132,0.0713647757416323,7,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,NA,2621091,NA,NA,NA,NA,4429653,3449663,4170141,3227003,2836366,2764920
0,205.011834123473,0.4298388,206.019022,"C_14 H_6 S_1","C14H6S","C_14 H_5 S_1",4,14,0.429,0,14,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544269.40051386,944691,205.011834123473,0.0341461123452803,2,0.85,0.85,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,FALSE,NA,NA,NA,3041468,NA,NA,NA,NA,2643498,NA,NA,NA,NA
0,205.159777769537,0.0505318,206.167064619,"C_14 H_22 O_1","C14H22O","C_14 H_21 O_1",1,14,1.571,0.071,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544269.40051386,877741.666666667,205.159777769537,0.171609821938271,3,0.23,0.26,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,FALSE,NA,NA,3400190,NA,NA,NA,2896097,NA,NA,2749684,NA,NA,NA
0,206.007093334493,0.477078,207.014271004,"C_13 H_5 N_1 S_1","C13H5NS","C_13 H_4 N_1 S_1",1,13,0.385,0,13,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544854.45492559,1033437.36363636,206.007093334493,0.0479594600045706,11,0.91,0.91,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,FALSE,NA,7934807,7680912,7321236,4900422,5957126,5969544,5582946,4924406,5085829,2913876,2575348,NA
-1,209.094819866757,0.0008472,210.102096476,"C_8 H_19 O_4 P_1","C8H19O4P","C_8 H_18 O_4 P_1",2,8,2.375,0.5,8,19,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546610.42266555,958122.666666667,209.094819866757,0.0408201140878492,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.93,294.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.064493816793,NA,NA,NA,21,FALSE,NA,39373000,39684444,39750752,9108532,8080324,8170656,3071553,4080032,4061261,18721810,18557288,19025740
-1,210.098162438796,0.0589326,211.105451311,"C_7 H_19 O_4 P_1 C13_1","C8H19O4P","C_7 H_18 O_4 P_1 C13_1",2,8,2.375,0.5,7,19,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547196.01341206,897526.4,210.098162438796,0.143054869514506,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.42,294.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.064493816793,NA,NA,NA,21,FALSE,NA,4143763,4846405,3610185,NA,NA,NA,NA,NA,NA,2560502,2917684,NA
0,211.040068026164,0.0028343,212.047343857,"C_13 H_8 O_3","C13H8O3","C_13 H_7 O_3",1,13,0.615,0.231,13,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547781.73849468,1037135.8,211.040068026164,0.0559069266510725,5,0.7,0.74,10,1,0,1,0,0,0,0,0,0,0,0,0,0,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,FALSE,NA,6569028,6876434,6488087,3024895,2932592,NA,NA,NA,NA,NA,NA,NA
0,211.076436412737,0.0772997,212.083729238,"C_14 H_12 O_2","C14H12O2","C_14 H_11 O_2",1,14,0.857,0.143,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547781.73849468,899804.5,211.076436412737,0.0338350344046251,2,0.58,0.62,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,FALSE,NA,4144213,4355364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,212.12921608242,0.0016281,213.136492861,"C_11 H_19 O_3 N_1","C11H19NO3","C_11 H_18 O_3 N_1",2,11,1.727,0.273,11,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548367.59810225,1032745.8,212.12921608242,0.0810619441745004,10,0,0.06,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,3221052,3821354,3367471,2714148,NA,NA,3734559,4898635,5144086,8774098,10456798,9479459
0,213.186021458124,0.0870802,214.193279238,"C_13 H_26 O_2","C13H26O2","C_13 H_25 O_2",13,13,2,0.154,13,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548953.59242372,974971.2,213.186021458124,0.141228875996409,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,NA,2585659,NA,NA,3933744,3518795,5005343,NA,NA,2745138
0,214.144870135252,0.017225,215.152142861,"C_11 H_21 O_3 N_1","C11H21NO3","C_11 H_20 O_3 N_1",8,11,1.909,0.273,11,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549539.72164821,982892.454545455,214.144870135252,0.0420067697323282,11,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,6410729,5722899,8250903,2658851,NA,3409618,8693777,5092125,5554682,8971697,7606924,8468754
0,216.124112147021,0.0870487,217.13140748,"C_10 H_19 O_4 N_1","C10H19NO4","C_10 H_18 O_4 N_1",1,10,1.9,0.4,10,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550712.3855635,909480,216.124112147021,0.108622517475062,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2792839,3040818,NA
0,219.027489588301,0.4272961,220.034672,"C_15 H_8 S_1","C15H8S","C_15 H_7 S_1",4,15,0.533,0,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552472.39846539,982226.9,219.027489588301,0.0782976935248873,10,0.79,0.79,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,FALSE,NA,4541175,2622640,4097970,3620854,2828010,3152102,3439042,2909315,4477836,NA,2762650,NA
0,221.081927026306,0.0225945,222.089208476,"C_12 H_14 O_4","C12H14O4","C_12 H_13 O_4",1,12,1.167,0.333,12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553646.4235805,933138.5,221.081927026306,0.275061756549875,2,0.25,0.4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,FALSE,NA,NA,NA,NA,NA,NA,NA,3085793,NA,2702238,NA,NA,NA
0,222.937613411326,0.1869701,223.944931714,"C_5 H_4 O_6 S_2","C5H4O6S2","C_5 H_3 O_6 S_2",1,5,0.8,1.2,5,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554233.64282089,1006412.83333333,222.937613411326,0.095331988742032,6,1.33,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,3104640,3145714,3182250,NA,2859422,NA,NA,NA,3705592,3050134
0,223.040055328334,0.0539931,224.047343857,"C_14 H_8 O_3","C14H8O3","C_14 H_7 O_3",1,14,0.571,0.214,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554821.0006251,1025253,223.040055328334,0.123454283080652,3,0.73,0.76,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,FALSE,NA,3299976,2716855,3174325,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,224.071695069289,0.0299495,225.078978242,"C_14 H_11 O_2 N_1","C14H11NO2","C_14 H_10 O_2 N_1",1,14,0.786,0.143,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555408.49757522,959255.9,224.071695069289,0.0883695331434468,10,0.64,0.67,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,FALSE,NA,5424254,5015243,5380551,NA,NA,2734968,4002793,3006054,3952022,3868979,3065119,3738849
0,225.149621180641,0.0166035,226.156893857,"C_13 H_22 O_3","C13H22O3","C_13 H_21 O_3",1,13,1.692,0.231,13,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555996.13425386,834854.8,225.149621180641,0.0736694611147592,5,0,0.13,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,FALSE,NA,2851468,NA,2809843,NA,NA,NA,4476440,2634887,3112895,NA,NA,NA
0,227.034977612778,0.019435,228.042258476,"C_13 H_8 O_4","C13H8O4","C_13 H_7 O_4",1,13,0.615,0.308,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557171.82916361,901403.333333333,227.034977612778,0.0505597031356514,3,0.67,0.73,10,1,0,1,0,0,0,0,0,0,0,0,0,0,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,6044200,5872841,6598593,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,227.201655262964,0.0107664,228.208929238,"C_14 H_28 O_2","C14H28O2","C_14 H_27 O_2",13,14,2,0.143,14,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557171.82916361,885320.166666667,227.201655262964,0.0333480788780551,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,6003321,7130400,6455319,6459580,6086453,5059093,18469442,16739480,19803102,4657013,5860118,5522235
0,228.124127292747,0.0163923,229.13140748,"C_11 H_19 O_4 N_1","C11H19NO4","C_11 H_18 O_4 N_1",2,11,1.727,0.364,11,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557759.88876641,751427.5,228.124127292747,0.114377381006852,2,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,NA,NA,NA,2980517,NA,NA,NA,NA,NA,NA,3210458,NA
0,228.160527939037,0.0502252,229.167792861,"C_12 H_23 O_3 N_1","C12H23NO3","C_12 H_22 O_3 N_1",8,12,1.917,0.25,12,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557759.88876641,909490.666666667,228.160527939037,0.184783016252409,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,2647120,NA,5632520,NA,NA,NA,10581044,3583615,4685261,NA,2575596,NA
0,229.014234027546,0.054934,230.021523095,"C_12 H_6 O_5","C12H6O5","C_12 H_5 O_5",1,12,0.5,0.417,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558348.09084128,871183.333333333,229.014234027546,0.0932141413345095,3,0.71,0.79,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,FALSE,NA,2940404,3291341,3460034,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,231.027511432163,0.4993389,232.034672,"C_16 H_8 S_1","C16H8S","C_16 H_7 S_1",1,16,0.5,0,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559524.92556567,878615.428571429,231.027511432163,0.112748182462673,7,0.8,0.8,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,FALSE,NA,NA,NA,NA,NA,2737899,NA,7752199,7590965,8049557,3745571,2738795,3068677
-1,233.043142719378,0.4150858,234.050322,"C_16 H_10 S_1","C16H10S","C_16 H_9 S_1",4,16,0.625,0,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560702.33966077,825696.583333333,233.043142719378,0.0178496029037094,12,0.73,0.73,12,1,0,1,0,0,0,0,0,0,0,0,0,0,27.6,-366.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6661213298838,NA,NA,NA,63,FALSE,NA,48444856,47659264,45857772,41204952,43268860,40910456,156614176,166443072,163297184,31472432,31749706,31063842
0,233.154658325499,0.1899583,234.161979238,"C_15 H_22 O_2","C15H22O2","C_15 H_21 O_2",1,15,1.467,0.133,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560702.33966077,956265.5,233.154658325499,0.249597792775816,2,0.23,0.29,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,FALSE,NA,NA,2597178,NA,NA,NA,NA,2680409,NA,NA,NA,NA,NA
-1,234.046496293711,0.4079492,235.053676835,"C_15 H_10 S_1 C13_1","C16H10S","C_15 H_9 S_1 C13_1",4,16,0.625,0,15,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561291.26595167,9e+05,234.046496293711,0.067825596524636,12,0.73,0.73,12,1,0,1,0,0,0,0,0,0,0,0,0,0,3.13,-366.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6661213298838,NA,NA,NA,63,FALSE,NA,6145960,5491467,5451254,3710702,4779269,4538520,17858600,19020346,17848748,3786037,3588151,3940653
0,237.126116442697,0.015126,238.133396476,"C_10 H_23 O_4 P_1","C10H23O4P","C_10 H_22 O_4 P_1",1,10,2.3,0.4,10,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563058.93027482,954069.571428571,237.126116442697,0.0798534080486102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,FALSE,NA,6180252,6455632,4658227,2993488,2564926,NA,NA,NA,NA,3443557,4048418,NA
0,239.034964495088,0.073108,240.042258476,"C_14 H_8 O_4","C14H8O4","C_14 H_7 O_4",1,14,0.571,0.286,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564238.1167595,802265.4,239.034964495088,0.112896997855715,5,0.7,0.75,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,FALSE,NA,8536395,7091504,7866382,3262786,3516183,NA,NA,NA,NA,NA,NA,NA
0,239.183969839566,0.3092161,240.191172,"C_15 H_28 S_1","C15H28S","C_15 H_27 S_1",1,15,1.867,0,15,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564238.1167595,917800,239.183969839566,0.266956612483605,2,0.07,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,FALSE,NA,NA,2614653,NA,NA,2571108,NA,NA,NA,NA,NA,NA,NA
0,240.124158106965,0.1122168,241.13140748,"C_12 H_19 O_4 N_1","C12H19NO4","C_12 H_18 O_4 N_1",1,12,1.583,0.333,12,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564827.93477448,792825.4,240.124158106965,0.198373034593283,5,0,0.11,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,NA,3586916,NA,2897472,NA,NA,2856558,NA,NA,NA,3008869,NA,3149191
-2,240.97882630863,0.3889521,241.986008619,"C_13 H_6 O_1 S_2","C13H6OS2","C_13 H_5 O_1 S_2",3,13,0.462,0.077,13,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564827.93477448,799743.833333333,240.97882630863,0.0140874704301467,12,0.8,0.81,11,1,0,1,0,0,0,0,0,0,0,0,0,0,25.06,-432.05,NA,NA,-398.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6321288242807,NA,NA,129.58292265811,55,FALSE,NA,66733320,64080160,57986040,83545408,82103040,70766392,40193572,46516236,38979480,70798104,73516416,76009280
0,240.988355711812,0.4443221,241.995524619,"C_13 H_7 O_1 S_1 P_1","C13H7OPS","C_13 H_6 O_1 S_1 P_1",1,13,0.538,0.077,13,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564827.93477448,917161.571428571,240.988355711812,0.130509280639565,7,0.8,0.81,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,NA,3900687,4118821,3097597,2977097,4139781,NA,NA,NA,NA,3107614,NA,2764614
0,241.217308966302,0.0254309,242.224579238,"C_15 H_30 O_2","C15H30O2","C_15 H_29 O_2",13,15,2,0.133,15,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565417.90339099,871094.4,241.217308966302,0.0731695777744856,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,2723200,3774875,3071090,4400577,NA,3917754,11538079,14035075,12806161,3365779,NA,2636733
-1,241.982173478289,0.3558015,242.989363454,"C_12 H_6 O_1 S_2 C13_1","C13H6OS2","C_12 H_5 O_1 S_2 C13_1",3,13,0.462,0.077,12,6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565417.90339099,847659.583333333,241.982173478289,0.0746310008048137,12,0.8,0.81,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2.07,-432.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6321288242807,NA,NA,NA,55,FALSE,NA,5207800,5245735,3761659,7290708,6069508,6316372,3131431,2816520,4413848,6491417,6268781,6648136
0,242.139768196935,0.0528528,243.14705748,"C_12 H_21 O_4 N_1","C12H21NO4","C_12 H_20 O_4 N_1",2,12,1.75,0.333,12,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566008.02317447,885734.666666667,242.139768196935,0.0687122100458109,6,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,4093766,2958200,2752076,NA,NA,NA,NA,NA,NA,2623849,3311546,2595225
-1,242.176170532115,0.016872,243.183442861,"C_13 H_25 O_3 N_1","C13H25NO3","C_13 H_24 O_3 N_1",8,13,1.923,0.231,13,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566008.02317447,823242.083333333,242.176170532115,0.0362566143104427,12,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,8.06,24.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.382602835431,NA,NA,NA,19,FALSE,NA,15755096,15018891,32624222,10923961,11480423,18387388,53268620,27085418,35506684,10775932,9562059,7700908
-1,242.974621262582,0.3859918,243.981803519,"C_13 H_6 O_1 S_1 S34_1","C13H6OS2","C_13 H_5 O_1 S_1 S34_1",3,13,0.462,0.077,13,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566008.02317447,874989,242.974621262582,0.0773219726484006,10,0.8,0.81,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.36,NA,NA,NA,-398.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.58292265811,55,FALSE,NA,3832032,3464487,NA,4692317,3714817,NA,2617889,2984959,3208081,3094290,3621201,3611463
-1,243.179520679259,0.0023957,244.186797696,"C_12 H_25 O_3 N_1 C13_1","C13H25NO3","C_12 H_24 O_3 N_1 C13_1",8,13,1.923,0.231,12,25,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566598.29469082,807351.6,243.179520679259,0.134305419818481,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.9,24.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.382602835431,NA,NA,NA,19,FALSE,NA,NA,2794897,5611617,NA,NA,NA,6967946,3802214,5164026,NA,NA,NA
