"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
0,251.128867279129,0.0585596,252.136158476,"C_14 H_20 O_4","C14H20O4","C_14 H_19 O_4",15,14,1.429,0.286,14,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352985.94667984,766449.333333333,251.128868014779,0.137589176596663,3,0.1,0.25,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Inf,FALSE,NA,4282606,5028511,5048946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,251.16525046714,0.0672476,252.172543857,"C_15 H_24 O_3","C15H24O3","C_15 H_23 O_3",2,15,1.6,0.2,15,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352985.94667984,717273.666666667,251.165251183474,0.128473593507829,3,0.08,0.19,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,Inf,FALSE,NA,3969281,4850354,3365510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,252.124116497058,0.057484,253.13140748,"C_13 H_19 O_4 N_1","C13H19NO4","C_13 H_18 O_4 N_1",10,13,1.462,0.308,13,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353630.23910516,820626.5,252.124114087142,0.101960099054557,8,0,0.2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,Inf,FALSE,NA,4551424,4113592,5753984,NA,3674677,NA,NA,NA,NA,NA,NA,NA,NA,NA,3696597,NA,NA,NA,5898577,5299486,3960371
0,252.160507777096,0.034175,253.167792861,"C_14 H_23 O_3 N_1","C14H23NO3","C_14 H_22 O_3 N_1",11,14,1.643,0.214,14,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353630.23910516,803826,252.160505149085,0.12344665991984,9,0,0.13,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,Inf,FALSE,NA,4301587,NA,3933331,NA,NA,NA,NA,NA,NA,3793319,3677882,NA,3880395,NA,3430377,NA,NA,NA,5140836,4588849,5156423
0,253.108152744365,0.0239301,254.115423095,"C_13 H_18 O_5","C13H18O5","C_13 H_17 O_5",13,13,1.385,0.385,13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354274.57529461,859264.714285714,253.108152957782,0.0570253537935497,7,0,0.24,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Inf,FALSE,NA,4621577,5195465,5029509,NA,NA,NA,3660770,NA,NA,NA,3360950,NA,3510210,NA,NA,NA,NA,NA,NA,4536106,NA
0,253.144536815917,0.0187722,254.151808476,"C_14 H_22 O_4","C14H22O4","C_14 H_21 O_4",14,14,1.571,0.286,14,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354274.57529461,786258.157894737,253.14453431972,0.0698143343471135,19,0,0.17,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Inf,FALSE,NA,14341404,13817565,14700184,6210197,7267404,7168050,4893686,5458232,4651354,7127980,6566090,6571513,5787606,6263598,6967797,NA,3395384,NA,9917302,11949885,11698276
0,254.103413496737,0.0698873,255.110672099,"C_12 H_17 O_5 N_1","C12H17NO5","C_12 H_16 O_5 N_1",9,12,1.417,0.417,12,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354918.95214606,831101.8,254.103409818565,0.0827462540911501,5,0,0.18,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,Inf,FALSE,NA,NA,NA,NA,NA,3499583,NA,NA,NA,NA,4539808,3953353,NA,NA,NA,NA,NA,NA,NA,NA,5949755,4362865
-1,254.139788319695,0.0284973,255.14705748,"C_13 H_21 O_4 N_1","C13H21NO4","C_13 H_20 O_4 N_1",20,13,1.615,0.308,13,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354918.95214606,777707.047619048,254.139785694831,0.0635671733130033,21,0,0.1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.58,392.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1891275436022,NA,NA,NA,NA,916,392.85,FALSE,NA,11441960,12114161,10539169,9065633,9197138,9269818,9674248,11033425,8756081,14464435,13841116,14333963,11407843,10409272,12268549,5811299,5675303,4641333,22607244,23574862,22364804
0,254.176164141425,0.0089661,255.183442861,"C_14 H_25 O_3 N_1","C14H25NO3","C_14 H_24 O_3 N_1",16,14,1.786,0.214,14,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354918.95214606,786330.666666667,254.176161033919,0.0700404791572383,18,0,0.04,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,Inf,FALSE,NA,4167483,3975428,4583604,5530804,5469797,4639309,3460635,NA,3558277,4343238,5157616,4589599,4643318,5055819,3761177,NA,4995385,NA,8041888,6076769,7266969
0,255.087409850672,0.0055917,256.094687714,"C_12 H_16 O_6","C12H16O6","C_12 H_15 O_6",11,12,1.333,0.5,12,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,833181,255.087408196515,0.088923554282261,9,0,0.22,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Inf,FALSE,NA,7944472,9140968,8684174,NA,4081725,3554343,NA,NA,NA,NA,NA,NA,3564501,NA,NA,NA,NA,NA,4050822,4053826,4867209
-1,255.123787400956,0.0361612,256.131073095,"C_13 H_20 O_5","C13H20O5","C_13 H_19 O_5",14,13,1.538,0.385,13,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,793879.894736842,255.12378474081,0.0497064430325766,19,0,0.14,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.38,406.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4604614544425,NA,NA,NA,NA,31,406.18,FALSE,NA,16144683,15407868,16757409,9107108,9402448,7730234,7634961,7220578,7773567,8615857,7333095,7240213,9475048,11319097,11785741,NA,NA,3519520,19806106,19921748,19268764
0,255.135034025124,0.0155109,256.142306484,"C_12 H_20 O_4 N_2","C12H20N2O4","C_12 H_19 O_4 N_2",1,12,1.667,0.333,12,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,852096.428571429,255.135030049619,0.0866336626157671,7,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,Inf,FALSE,NA,3762481,NA,NA,NA,NA,NA,NA,NA,NA,5715895,4136173,4016667,NA,3626815,NA,NA,NA,NA,NA,4098907,3974306
-1,255.143137692451,0.0070623,256.150412315,"C_12 H_21 O_4 N_1 C13_1","C13H21NO4","C_12 H_20 O_4 N_1 C13_1",20,13,1.615,0.308,12,21,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,790014,255.143136746588,0.117643995399437,2,0,0.1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.39,392.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1891275436022,NA,NA,NA,NA,916,392.85,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4559711,4740263
0,255.160172563409,0.0370109,256.167458476,"C_14 H_24 O_4","C14H24O4","C_14 H_23 O_4",17,14,1.714,0.286,14,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,819994.285714286,255.160169948647,0.0438911213189962,14,0,0.08,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Inf,FALSE,NA,7940414,6511375,8106676,NA,NA,4318285,3954724,NA,NA,NA,3650810,3736104,5735420,3604300,5183009,3870296,NA,NA,5629869,5925736,5428400
0,255.196582235545,0.0578055,256.203843857,"C_15 H_28 O_3","C15H28O3","C_15 H_27 O_3",12,15,1.867,0.2,15,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,840168,255.196582307453,0.136642325170603,3,0,0.04,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Inf,FALSE,NA,NA,4080418,3373767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3473002,NA,NA,NA,NA,NA
-1,255.232955790682,0.0116453,256.240229238,"C_16 H_32 O_2","C16H32O2","C_16 H_31 O_2",5,16,2,0.125,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355563.36634294,748437.692307692,255.232955081261,0.0662310111755333,13,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.81,-81.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5227482250128,NA,NA,NA,NA,109,81.62,FALSE,NA,6289764,7146294,8983257,4122333,6076552,3712115,3467338,NA,3558841,NA,NA,NA,NA,NA,NA,79031928,61827908,60978264,4863956,3548047,NA
0,256.119056980803,0.0439978,257.126322099,"C_12 H_19 O_5 N_1","C12H19NO5","C_12 H_18 O_5 N_1",14,12,1.583,0.417,12,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356207.81456613,781557.35,256.11905432657,0.0513477236131906,20,0,0.06,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,Inf,FALSE,NA,8121137,6405386,5858468,6711467,6105681,6534717,5485085,4923254,4882320,7530931,8206069,7814177,5793265,6961470,6756377,NA,4154616,3757582,15940010,14163296,15025846
-1,256.127134627593,0.0656116,257.13442793,"C_12 H_20 O_5 C13_1","C13H20O5","C_12 H_19 O_5 C13_1",14,13,1.538,0.385,12,20,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356207.81456613,744343.5,256.127133722147,0.066388551076294,2,0,0.14,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.11,406.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4604614544425,NA,NA,NA,NA,31,406.18,FALSE,NA,NA,NA,3490984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3981743,NA,NA
0,256.155442832845,0.0458231,257.16270748,"C_13 H_23 O_4 N_1","C13H23NO4","C_13 H_22 O_4 N_1",23,13,1.769,0.308,13,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356207.81456613,778774.952380952,256.155440324569,0.048287967602783,21,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,Inf,FALSE,NA,11017028,10050845,11277495,12196029,11123299,12506704,7590448,6414217,7741347,9869765,10237704,9755700,9057796,10000720,9001004,6492222,6663434,6858272,15702462,18005362,16352970
0,256.191819162542,0.010626,257.199092861,"C_14 H_27 O_3 N_1","C14H27NO3","C_14 H_26 O_3 N_1",24,14,1.929,0.214,14,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356207.81456613,796964.952380952,256.191816713363,0.0677400597162449,21,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Inf,FALSE,NA,6273879,5393712,4285642,7493840,8116854,8136291,6300227,4796316,4108215,6830552,7280411,6835271,7312919,6162787,6129727,11997264,10218779,10425906,10385873,9272710,9397981
-1,256.236297812914,0.0382089,257.243584073,"C_15 H_32 O_2 C13_1","C16H32O2","C_15 H_31 O_2 C13_1",5,16,2,0.125,15,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356207.81456613,787089,256.236297812914,0.0638906856452826,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.29,-81.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5227482250128,NA,NA,NA,NA,109,81.62,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14102630,9055537,9999944,NA,NA,NA
0,257.081922502477,0.0369717,258.089208476,"C_15 H_14 O_4","C15H14O4","C_15 H_13 O_4",1,15,0.933,0.267,15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356852.29349396,759734.666666667,257.081922440859,0.0226436862592705,3,0.45,0.54,9,1,0,1,0,0,0,0,0,0,0,0,0,0,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Inf,FALSE,NA,13434147,14868227,12826260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,257.103052784319,0.0329239,258.110337714,"C_12 H_18 O_6","C12H18O6","C_12 H_17 O_6",12,12,1.5,0.5,12,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356852.29349396,781981.166666667,257.103050328158,0.0503190626064013,18,0,0.11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Inf,FALSE,NA,15695149,15064846,16225951,4057768,5151817,3688504,3552287,4059520,5267864,4524971,3717370,4587045,6359025,4772666,7506459,NA,NA,NA,7879603,9568097,9701574
0,257.139437065704,0.0371804,258.146723095,"C_13 H_22 O_5","C13H22O5","C_13 H_21 O_5",16,13,1.692,0.385,13,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356852.29349396,791556.277777778,257.139434436593,0.0478867835432038,18,0,0.05,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Inf,FALSE,NA,10157376,9568033,10852017,6453947,6028380,6539338,6599730,5009812,4014507,6699966,5773581,6561336,7731204,7490380,8469038,NA,NA,NA,12639174,11386740,12773594
0,257.154704597655,0.0069375,258.161979238,"C_17 H_22 O_2","C17H22O2","C_17 H_21 O_2",1,17,1.294,0.118,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356852.29349396,829452,257.154704536191,0.0814871387820844,3,0.33,0.38,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,Inf,FALSE,NA,6458696,7380777,6244026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,257.17583244548,0.0015532,258.183108476,"C_14 H_26 O_4","C14H26O4","C_14 H_25 O_4",20,14,1.857,0.286,14,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356852.29349396,822140.1875,257.175829312397,0.0734841221404612,16,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE,NA,4035923,NA,5129924,3531470,3968110,3805277,4179013,NA,3506622,4238288,4753696,4036170,4843543,5639007,5339713,NA,NA,NA,7064537,7606152,7719150
0,258.113571219675,0.0184856,259.120842861,"C_15 H_17 O_3 N_1","C15H17NO3","C_15 H_16 O_3 N_1",2,15,1.133,0.2,15,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357496.79980224,791839.333333333,258.113568195533,0.0731064327315347,3,0.36,0.44,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,Inf,FALSE,NA,NA,3705117,NA,4959408,NA,5016125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,258.134700295181,0.0178589,259.141972099,"C_12 H_21 O_5 N_1","C12H21NO5","C_12 H_20 O_5 N_1",20,12,1.75,0.417,12,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357496.79980224,758882.714285714,258.134698067303,0.0475023460230829,21,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,4.74,-108.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.537604630553,NA,NA,NA,NA,917,108.06,FALSE,NA,12361535,10707240,10983599,16276667,13868630,13277768,12043830,11723681,12182453,15883704,14686997,15663165,13851143,13770059,14007348,5264381,5304528,4372973,38895056,39747960,39226092
0,258.149938737127,0.0504443,259.157228242,"C_16 H_21 O_2 N_1","C16H21NO2","C_16 H_20 O_2 N_1",3,16,1.312,0.125,16,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357496.79980224,773129.5,258.149936176463,0.0412378863417689,6,0.31,0.36,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,Inf,FALSE,NA,5697351,5497136,5843127,5876931,6286942,5405264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,258.171068956814,0.0466551,259.17835748,"C_13 H_25 O_4 N_1","C13H25NO4","C_13 H_24 O_4 N_1",17,13,1.923,0.308,13,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357496.79980224,790566.619047619,258.171066866509,0.0538653787053587,21,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,Inf,FALSE,NA,6909778,6070587,7719106,4531406,4992617,4786778,5940809,6919092,5940168,7790027,7830312,7155792,6752794,6126942,7511111,3834895,3676386,4016639,11107812,12108172,12331776
0,259.028179812884,0.0133443,260.035459714,"C_10 H_12 O_6 S_1","C10H12O6S","C_10 H_11 O_6 S_1",1,10,1.2,0.6,10,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358141.33016425,787234.25,259.028175776843,0.127469332158883,8,0,0.17,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,Inf,FALSE,NA,NA,NA,NA,12328580,10510363,10779662,NA,NA,3779975,NA,3417318,NA,4840403,4398867,5352962,NA,NA,NA,NA,NA,NA
0,259.061200862483,0.0161457,260.068473095,"C_14 H_12 O_5","C14H12O5","C_14 H_11 O_5",1,14,0.857,0.357,14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358141.33016425,780669.666666667,259.061201108309,0.103129115447276,3,0.44,0.57,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Inf,FALSE,NA,6349079,5497608,6306439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,259.097593058344,0.0423445,260.104858476,"C_15 H_16 O_4","C15H16O4","C_15 H_15 O_4",4,15,1.067,0.267,15,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358141.33016425,735530.666666667,259.097593269085,0.0117798599418677,3,0.36,0.46,8,0,0,0,1,0,1,0,0,0,0,0,0,0,9.93,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.605515854313,NA,NA,NA,NA,73,3.1,FALSE,NA,33538346,34145052,32373400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,259.118716331311,0.0194098,260.125987714,"C_12 H_20 O_6","C12H20O6","C_12 H_19 O_6",14,12,1.667,0.5,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358141.33016425,788635.722222222,259.118714381657,0.0413990359392655,18,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.82,218.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.612871696496,NA,NA,NA,NA,32,218.17,FALSE,NA,6865204,6419238,5917348,5107378,6508617,6073404,5118001,7599525,6419895,5144490,5565717,5079610,8158210,8052545,8199729,NA,NA,NA,25673684,24839028,23694580
-1,259.138065187648,0.0564492,260.145326934,"C_11 H_21 O_5 N_1 C13_1","C12H21NO5","C_11 H_20 O_5 N_1 C13_1",20,12,1.75,0.417,11,21,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358141.33016425,854998.333333333,259.138064461818,0.0341422897904892,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.4,-108.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.537604630553,NA,NA,NA,NA,917,108.06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4978653,4309887,4816127
