"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample8_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample9_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample10_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample11_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample12_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample13_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3458.csv","Sample14_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3466.csv","Sample15_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3474.csv","Sample16_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3478.csv","Sample17_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3486.csv","Sample18_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3494.csv","Sample19_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample20_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample21_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample22_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample23_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample24_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample25_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample26_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample27_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv","Sample28_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv","Sample29_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv","Sample30_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv","Sample31_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv","Sample32_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv","Sample33_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv","Sample34_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv","Sample35_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv","Sample36_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv","Sample37_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv","Sample38_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv","Sample39_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv","Sample40_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv","Sample41_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv","Sample42_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv","Sample43_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv","Sample44_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv","Sample45_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv","Sample46_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv","Sample47_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv","Sample48_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv","Sample49_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv","Sample50_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv","Sample51_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv","Sample52_masslistsNelha35_01_1-1-35_1_3586.csv","Sample53_masslistsNelha36_03_1-1-36_1_3580.csv","Sample54_masslistsNelha54_01_1-1-54_1_3598.csv","Sample55_masslistsNelha54_03_1-1-54_1_3608.csv"
-1,126.100541887501,0.0089294,127.107819454,"C_7 H_14 O_1 C13_1","C8H14O","C_7 H_13 O_1 C13_1",7,8,1.75,0.125,7,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517736.4217033,1632174.34615385,126.100541834955,0.0434296562309927,26,0.14,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.91,-17.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.159971368377,NA,NA,NA,NA,43,FALSE,NA,2772764,3514885,2743964,2990275,3798334,3412507,NA,NA,NA,9009925,9899306,10597422,6251099,6048735,6000520,NA,NA,NA,4511686,4572812,6366693,3309300,3275343,2694673,NA,NA,NA,NA,NA,NA,4838354,4483863,5189795,NA,NA,NA,NA,NA,NA,4764793,3733444,3640842,NA,NA,NA,NA,NA,NA,3536657,3063884,NA,NA,NA,NA,NA
0,127.040066318211,0.0086452,128.047343857,"C_6 H_8 O_3","C6H8O3","C_6 H_7 O_3",20,6,1.333,0.5,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518131.20326471,1557560.36363636,127.040066050051,0.0681350940088941,11,0,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA,NA,NA,2690329,NA,NA,NA,NA,NA,NA,3002048,2734185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659420,NA,NA,NA,3181698,NA,NA,NA,NA,NA,NA,NA,2562470,NA,NA,NA,NA,4080062,3272450,3019091,3854066,NA,2684842,NA,NA,NA,NA
0,127.051295842434,0.038826,128.058577246,"C_5 H_8 O_2 N_2","C5H8N2O2","C_5 H_7 O_2 N_2",1,5,1.6,0.4,5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518131.20326471,1733515.36363636,127.051295754272,0.0611356490740264,11,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523739,2832947,NA,3696886,NA,NA,NA,NA,NA,2642499,NA,2878042,NA,3000813,NA,3868563,3085891,4275646,3441666,3494739,NA,NA,NA,NA,NA,NA,NA
0,127.076453866877,0.0082758,128.083729238,"C_7 H_12 O_2","C7H12O2","C_7 H_11 O_2",17,7,1.714,0.286,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518131.20326471,1640180.09677419,127.076453884598,0.067595809370886,31,0,0.17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3088129,3793637,3198475,4094991,3256892,4478399,3922792,NA,3234681,2652159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619995,2699954,3454897,4579573,2647169,2844564,2576969,2839996,4059089,4038466,3819585,3673689,3546020,2929644,2907314,2995602,NA,4767677,4383233,3867474,3308785,3465514,4182441,NA,NA,NA,NA
0,127.112839355438,0.0091164,128.120114619,"C_8 H_16 O_1","C8H16O","C_8 H_15 O_1",4,8,2,0.125,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518131.20326471,1650295.63157895,127.112839381196,0.0409746910832288,19,0,0.07,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,FALSE,NA,NA,2619367,2583421,NA,NA,NA,NA,NA,NA,6061796,7576842,7642126,5764667,6173630,7276391,NA,NA,NA,3393958,4744301,4479941,NA,NA,2776561,NA,NA,NA,NA,NA,NA,4487600,4416244,3969152,NA,NA,NA,NA,NA,NA,4552280,3074467,3942891,NA,NA,NA,NA,NA,NA,NA,NA,2836391,NA,NA,NA,NA
0,128.035316322664,0.0008292,129.042592861,"C_5 H_7 O_3 N_1","C5H7NO3","C_5 H_6 O_3 N_1",1,5,1.4,0.6,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518526.04672795,1564262.4,128.035316345825,0.0324313958920382,35,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA,NA,NA,6333949,5132908,5444836,4766409,3975408,5899250,NA,NA,NA,5054739,4418397,3711971,NA,NA,2635690,NA,NA,NA,NA,NA,2977749,7453141,7581247,8803351,26213780,27651288,27728996,13639284,12980013,12308129,10268084,11582245,10936867,10504764,11402632,10479057,10734997,9070452,9240615,8966049,8707555,11086646,9149653,8784140,6863755,NA,NA,NA,NA
0,128.108084754824,0.0188746,129.115363623,"C_7 H_15 O_1 N_1","C7H15NO","C_7 H_14 O_1 N_1",4,7,2.143,0.143,7,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518526.04672795,1595033.57692308,128.108084631074,0.0516374432456771,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,FALSE,NA,4449763,4301260,3529313,NA,2556419,4145121,NA,NA,NA,12224199,13073646,15141872,7411231,7396257,7707466,NA,NA,NA,8736137,8049745,7770024,3112121,5871120,4321748,NA,NA,NA,NA,NA,NA,5967250,6629590,6433890,NA,NA,NA,2995378,2784547,NA,5021755,4732294,5775823,NA,NA,NA,NA,NA,NA,2543827,NA,NA,NA,NA,NA,NA
0,129.055719218693,0.0137856,130.062993857,"C_6 H_10 O_3","C6H10O3","C_6 H_9 O_3",19,6,1.667,0.5,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518920.95210272,1631615.25806452,129.055719351855,0.0544349704152161,31,0,0.11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4442194,3741896,4218031,4726998,3924440,3726343,4641673,5452594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3212221,2683430,2953214,3752313,3963580,4574280,NA,NA,2629768,2739609,3887370,2554120,3958306,3987310,2898104,5160315,3022681,3354637,7201671,5689800,6642460,4506811,4414704,5535600,2651610,NA,NA,NA
0,129.09210354511,0.0056803,130.099379238,"C_7 H_14 O_2","C7H14O2","C_7 H_13 O_2",27,7,2,0.286,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518920.95210272,1580580.33333333,129.092103369122,0.0468612908453004,21,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,NA,2672363,NA,NA,NA,NA,5658286,5292245,6541271,7673350,6290312,8851249,NA,NA,NA,3398512,5002296,3525007,NA,NA,3083707,NA,NA,NA,NA,NA,NA,4049784,3634363,4062791,NA,NA,NA,2624920,3028233,NA,2709025,NA,3875767,NA,NA,NA,3276166,NA,2956059,NA,2853615,NA,NA,NA,NA,NA
0,130.087353336525,0.0116404,131.094628242,"C_6 H_13 O_2 N_1","C6H13NO2","C_6 H_12 O_2 N_1",1,6,2.167,0.333,6,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519315.91939873,1532699.0625,130.087353259754,0.0207747063286373,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8614311,8679952,8879080,13043041,13606052,13640752,NA,NA,NA,NA,NA,NA,10716683,10064215,8353186,10620260,10682177,10179574,14067568,11931056,13072133,NA,NA,3072344,NA,NA,NA,NA
0,131.034981424291,0.0046955,132.042258476,"C_5 H_8 O_4","C5H8O4","C_5 H_7 O_4",21,5,1.6,0.8,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519710.9486257,1649777.6875,131.03498134164,0.03214568152873,16,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2758686,6440491,6215403,6480482,5739888,5717730,5278174,2782201,NA,NA,NA,NA,2935781,3717982,2885022,2916340,4673683,4686533,5883718,NA,NA,NA,2544604
0,133.065890387527,0.016409,134.073164619,"C_9 H_10 O_1","C9H10O","C_9 H_9 O_1",2,9,1.111,0.111,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520501.19291131,1664777.18181818,133.06589069902,0.0683168294041351,11,0.5,0.53,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2899591,NA,NA,NA,2994633,NA,3036914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978515,NA,3413847,NA,2628036,NA,NA,3111803,3135290,NA,NA,NA,2553733,NA,3046011,2675883,NA,NA,NA,NA,NA
0,135.045153463293,0.004829,136.052429238,"C_8 H_8 O_2","C8H8O2","C_8 H_7 O_2",11,8,1,0.25,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521291.68503727,1556214.0625,135.045153661621,0.0521678677458938,32,0.5,0.57,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,3060641,3588624,2726018,2832491,2658451,2912659,6600133,6756164,6260461,NA,NA,NA,NA,2533367,NA,NA,NA,NA,NA,NA,NA,2991997,2899428,3277756,3440434,4013172,4299776,3546123,NA,NA,4389203,3627204,4485056,4146652,3606313,3409270,4528438,3381522,3333577,7948098,6871425,8632023,4499063,3450022,3503400,NA,NA,NA,NA
0,135.081532301651,0.0432512,136.088814619,"C_9 H_12 O_1","C9H12O","C_9 H_11 O_1",3,9,1.333,0.111,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521291.68503727,1528975.61538462,135.081533038854,0.0721206106965313,13,0.38,0.41,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,6170128,2912898,2591851,3050643,NA,3764677,3432260,5893869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3278130,2569588,3875328,NA,NA,NA,NA,NA,NA,NA,NA,NA,8129846,NA,NA,2916162,NA,3215831,NA,NA,NA,NA,NA,NA,NA
0,136.04040478303,0.0216932,137.047678242,"C_7 H_7 O_2 N_1","C7H7NO2","C_7 H_6 O_2 N_1",4,7,1,0.286,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521687.02406466,1554358.17647059,136.040404646737,0.0633348844107927,17,0.5,0.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2830721,3646953,2656705,3792183,2990714,2821637,2659985,NA,NA,3775320,NA,3028421,NA,NA,NA,3109691,2743575,3164622,3764039,2572678,2610140,NA,2571435,2583341,NA,NA,NA,NA
0,136.076784561418,0.0191853,137.084063623,"C_8 H_11 O_1 N_1","C8H11NO","C_8 H_10 O_1 N_1",3,8,1.375,0.125,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521687.02406466,1552115.47368421,136.076784532009,0.0586586350458376,19,0.33,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2533250,3137513,NA,2703672,3947642,NA,3439633,NA,NA,NA,3546826,2789317,4005858,2922798,3404156,3940155,3347223,3798479,4058951,4438406,4376797,2833532,3053740,3131694,NA,NA,NA,NA
0,137.024414873032,0.0184885,138.031693857,"C_7 H_6 O_3","C7H6O3","C_7 H_5 O_3",17,7,0.857,0.429,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522082.4250813,1559362.42105263,137.024415141018,0.0415761321981832,19,0.5,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549131,3496435,2636747,4283714,3519621,3970064,4838940,NA,2605141,3302755,NA,3147728,3958764,3662136,3582341,3658053,NA,3790297,3427153,4120977,4526823,NA,NA,NA,NA,NA,2729595,NA
0,137.06080175893,0.0075832,138.068079238,"C_8 H_10 O_2","C8H10O2","C_8 H_9 O_2",12,8,1.25,0.25,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522082.4250813,1464651.5,137.060801600405,0.0725376992172568,8,0.33,0.43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804185,2605394,2716049,4165863,NA,NA,2562105,2685993,NA,NA,3757008
0,137.083274896456,0.0384675,138.090546016,"C_6 H_10 N_4","C6H10N4","C_6 H_9 N_4",1,6,1.667,0,6,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522082.4250813,1506260.5,137.083275064898,0.0442310841092731,8,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2875379,2566092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2542393,NA,2760518,NA,2652121,5123922,4491666,5436135,NA,NA,NA,NA,NA,NA,NA
0,137.097186235681,0.0141342,138.104464619,"C_9 H_14 O_1","C9H14O","C_9 H_13 O_1",7,9,1.556,0.111,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522082.4250813,1525411.33333333,137.097186108975,0.0698307176932513,18,0.25,0.29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4126331,3418787,3411875,NA,3573076,5238526,NA,NA,NA,3121982,2693639,2858845,NA,NA,NA,NA,NA,NA,NA,NA,NA,3398467,3005574,3785233,NA,NA,NA,NA,NA,NA,NA,3418937,2829702,2788422,2633763,NA,3712850,3866002,NA,NA,NA,NA,NA,NA,2536060,NA
0,138.019662474512,0.0284477,139.026942861,"C_6 H_5 O_3 N_1","C6H5NO3","C_6 H_4 O_3 N_1",15,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522477.88809689,1515659.11764706,138.019662595245,0.0573427102909376,34,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,3105831,NA,NA,NA,NA,3147822,NA,4331658,2670770,3086258,2981859,2732900,4003597,NA,2931487,NA,NA,NA,2554732,3263614,2791890,NA,NA,NA,NA,NA,2981634,3457498,3086675,2657429,3311137,2853422,5063405,4119141,3889523,3053284,NA,3636220,3013961,NA,NA,2538802,3672040,3336545,2537889,3218167,7269526,7325896,6464329,3438648,3815727,NA,NA
0,138.056053121584,0.0094274,139.063328242,"C_7 H_9 O_2 N_1","C7H9NO2","C_7 H_8 O_2 N_1",9,7,1.286,0.286,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522477.88809689,1471077.96153846,138.056052961021,0.0282705718374392,26,0.25,0.4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7116187,8078851,6698971,7060819,7732374,8768545,5051951,6344430,4908645,8387956,7657189,5883362,6166013,7136585,7461269,6980950,6810419,7164905,8802146,9534882,9133815,7101591,7262409,5087050,NA,2527791,NA,3142623
0,139.040066639301,0.0056124,140.047343857,"C_7 H_8 O_3","C7H8O3","C_7 H_7 O_3",13,7,1.143,0.429,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522873.41312116,1537605.8125,139.040066593141,0.0600215887089,16,0.25,0.45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3864135,4954884,3497082,5028234,3530491,4489720,2726419,3227487,NA,2706284,3649866,NA,3499896,2900921,2973965,4983980,3734752,4303712,NA,NA,NA,NA
