"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_2.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsNelha43_02_1-1-43_1_3816.csv","Sample2_masslistsNelha44_03_1-1-44_1_3800.csv","Sample3_masslistsNelha46_01_1-1-46_1_3740.csv","Sample4_masslistsNelha50_01_1-1-50_1_3668.csv","Sample5_masslistsNelha51_02_1-1-51_1_3656.csv"
0,565.159638458314,0.0207995,566.166926666,"C_23 H_34 O_14 S_1","C23H34O14S","C_23 H_33 O_14 S_1",14,23,1.478,0.609,23,34,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,391084.4,565.15964216578,0.239630650109129,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.72,2794.15,NA,26159.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.71066577581,NA,12876.206922119,NA,NA,469,FALSE,NA,2543347,4076530,2755414,4531045,6047458
-1,565.175859609606,0.4276973,566.182893886,"C_25 H_31 O_13 N_1 C13_1","C26H31NO13","C_25 H_30 O_13 N_1 C13_1",17,26,1.192,0.5,25,31,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,395174,565.175861177243,0.170270985925642,3,0,0.24,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.43,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.87168304032,NA,NA,NA,NA,500,FALSE,NA,NA,2466803,4258647,3205990,NA
0,565.184765280149,0.2599348,566.191894539,"C_17 H_34 O_17 N_4","C17H34N4O17","C_17 H_33 O_17 N_4",1,17,2,1,17,34,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,505061.5,565.184770577138,0.139986934506479,2,4.5,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,FALSE,NA,NA,3228659,NA,2978662,NA
-1,565.192690955721,0.0482868,566.199940047,"C_27 H_34 O_13","C27H34O13","C_27 H_33 O_13",28,27,1.259,0.481,27,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,341630.6,565.192694282103,0.0179740748127202,5,0,0.22,11,0,0,0,1,0,1,0,0,0,0,0,0,0,20.3,-45.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1481142833037,NA,NA,NA,NA,397,FALSE,NA,45167348,51065844,48315224,46023528,45106916
-1,565.212158188512,0.2743689,566.219279267,"C_26 H_35 O_12 N_1 C13_1","C27H35NO12","C_26 H_34 O_12 N_1 C13_1",20,27,1.296,0.444,26,35,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,426104.333333333,565.21216060781,0.161551380847527,3,0,0.2,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,329.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.267193113498,NA,NA,NA,NA,445,FALSE,NA,NA,3564533,2554713,NA,2791140
0,565.22308933566,0.1528812,566.230452333,"C_35 H_34 O_7","C35H34O7","C_35 H_33 O_7",1,35,0.971,0.2,35,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,310320,565.223094628137,0.0691815159988441,2,0.43,0.49,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,FALSE,NA,NA,2581493,NA,2515816,NA
-1,565.229084726957,0.0631026,566.236325428,"C_28 H_38 O_12","C28H38O12","C_28 H_37 O_12",31,28,1.357,0.429,28,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,348086,565.229087987873,0.010976865303443,5,0,0.18,10,0,0,0,1,0,1,0,0,0,0,0,0,0,13.75,-25.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4314938095943,NA,NA,NA,NA,300,FALSE,NA,30651126,34681844,34749272,29049704,30492388
-1,565.265397106574,0.0658181,566.272710809,"C_29 H_42 O_11","C29H42O11","C_29 H_41 O_11",37,29,1.448,0.379,29,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,354339.2,565.265400454659,0.0609167502138811,5,0,0.15,9,0,0,0,1,0,1,0,0,0,0,0,0,0,4.65,-54.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.367315930715,NA,NA,NA,NA,254,FALSE,NA,9458424,12727288,10730332,11158379,9897702
0,565.301673853287,0.2576421,566.30909619,"C_30 H_46 O_10","C30H46O10","C_30 H_45 O_10",37,30,1.533,0.333,30,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322507.51706433,389721.666666667,565.301675258364,0.254672276294415,3,0,0.12,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,FALSE,NA,2425595,2868218,4070238,NA,NA
-1,566.123259885009,0.0215065,567.13052412,"C_24 H_26 O_15 C13_1","C25H26O15","C_24 H_25 O_15 C13_1",26,25,1.04,0.6,24,26,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,335071.5,566.123265202487,0.171957689953029,2,0,0.31,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.57,427.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1626283309018,NA,NA,NA,NA,601,FALSE,NA,NA,4219943,NA,NA,3067652
0,566.151515054533,0.0214825,567.15880367,"C_25 H_29 O_14 N_1","C25H29NO14","C_25 H_28 O_14 N_1",10,25,1.16,0.56,25,29,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,350419.8,566.151518300133,0.162714914885595,5,0,0.24,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,FALSE,NA,7549737,8934440,8444811,8373148,8644357
-1,566.159606797045,0.0463215,567.166909501,"C_25 H_30 O_14 C13_1","C26H30O14","C_25 H_29 O_14 C13_1",27,26,1.154,0.538,25,30,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,353783.4,566.159610013353,0.0974730139012202,5,0,0.26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,4.17,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2259819015045,NA,NA,NA,NA,495,FALSE,NA,7901993,10892328,10025868,9798556,9791237
0,566.162749644106,0.45035,567.170281501,"C_22 H_34 O_14 S_1 C13_1","C23H34O14S","C_22 H_33 O_14 S_1 C13_1",14,23,1.478,0.609,22,34,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,361336.8,566.162752943428,0.140552369834222,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.68,2794.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.71066577581,NA,NA,NA,NA,469,FALSE,NA,3506985,3376169,3718028,4662172,4204294
-1,566.187906501246,0.0107864,567.195189051,"C_26 H_33 O_13 N_1","C26H33NO13","C_26 H_32 O_13 N_1",12,26,1.269,0.5,26,33,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,351443,566.187909787538,0.0322316294063025,5,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,5.22,-145.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.815149880313,NA,NA,NA,NA,446,FALSE,NA,12596011,14103594,11484045,11961246,10471174
-1,566.195986824833,0.0557578,567.203294882,"C_26 H_34 O_13 C13_1","C27H34O13","C_26 H_33 O_13 C13_1",28,27,1.259,0.481,26,34,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,349301.4,566.195990021837,0.0445907524104905,5,0,0.22,11,0,0,0,1,0,1,0,0,0,0,0,0,0,5.85,-45.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1481142833037,NA,NA,NA,NA,397,FALSE,NA,12841771,15463466,14121870,13992862,11470599
0,566.224362251239,0.1132712,567.231574432,"C_27 H_37 O_12 N_1","C27H37NO12","C_27 H_36 O_12 N_1",15,27,1.37,0.444,27,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,382176,566.224365360603,0.135613279327676,5,0,0.15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,FALSE,NA,5509933,5723180,6470544,6202272,4712200
-1,566.232426860756,0.0405984,567.239680263,"C_27 H_38 O_12 C13_1","C28H38O12","C_27 H_37 O_12 C13_1",31,28,1.357,0.429,27,38,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,353142.2,566.232429990193,0.101453794993591,5,0,0.18,10,0,0,0,1,0,1,0,0,0,0,0,0,0,4.19,-25.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4314938095943,NA,NA,NA,NA,300,FALSE,NA,10498861,9786412,10763152,9241504,8398600
-1,566.268760448206,0.0507055,567.276065644,"C_28 H_42 O_11 C13_1","C29H42O11","C_28 H_41 O_11 C13_1",37,29,1.448,0.379,28,42,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322990.97093682,405120,566.268763599941,0.148037896980337,5,0,0.15,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.42,-54.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.367315930715,NA,NA,NA,NA,254,FALSE,NA,3400495,4068398,3525522,3068834,2479881
0,567.081172024877,0.4017156,568.088676666,"C_24 H_24 O_14 S_1","C24H24O14S","C_24 H_23 O_14 S_1",6,24,1,0.583,24,24,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,364684.75,567.081174853058,0.0731206587915248,4,0,0.31,13,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,FALSE,NA,8418137,NA,7486395,7242700,9422627
0,567.099041025878,0.204974,568.106433904,"C_24 H_24 O_16","C24H24O16","C_24 H_23 O_16",23,24,1,0.667,24,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,471192.5,567.099046379013,0.149738997893604,2,0,0.31,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,FALSE,NA,NA,NA,NA,2995149,2471715
-1,567.117562259558,0.393146,568.125062047,"C_25 H_28 O_13 S_1","C25H28O13S","C_25 H_27 O_13 S_1",8,25,1.12,0.52,25,28,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,370126,567.117565267639,0.247992248824111,5,0,0.26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2.61,766.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.815489672233,NA,NA,NA,NA,557,FALSE,NA,6574939,2536538,6888381,5612494,8652580
-1,567.135570084281,0.0479298,568.142819285,"C_25 H_28 O_15","C25H28O15","C_25 H_27 O_15",26,25,1.12,0.6,25,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,347985.6,567.135573255444,0.0370775387469437,5,0,0.26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,7.5,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.862073931167,NA,NA,NA,NA,559,FALSE,NA,13316955,18347100,17038270,20071374,18335524
0,567.146820304611,0.0775529,568.154052674,"C_24 H_28 O_14 N_2","C24H28N2O14","C_24 H_27 O_14 N_2",2,24,1.167,0.583,24,28,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,354783,567.14682541856,0.124344302856055,4,0,0.2,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,FALSE,NA,3220316,3818588,NA,4711376,3856165
0,567.1641079896,0.3720251,568.171173047,"C_23 H_34 O_13 S_1 O18_1","C23H34O14S","C_23 H_33 O_13 S_1 O18_1",14,23,1.478,0.609,23,34,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,385347,567.164110535947,0.445037730001714,4,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.44,NA,NA,26159.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12876.206922119,NA,NA,469,FALSE,NA,NA,3251293,3767231,2761680,3561253
-1,567.171936309692,0.0142121,568.179204666,"C_26 H_32 O_14","C26H32O14","C_26 H_31 O_14",26,26,1.231,0.538,26,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,338999.4,567.171939433435,0.0168729385501719,5,0,0.21,11,0,0,0,1,1,0,0,0,0,0,0,0,0,20.17,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3737296417827,NA,NA,NA,NA,442,FALSE,NA,42742620,50607196,47659968,45827024,47466276
-1,567.191527892047,0.4583572,568.198543886,"C_25 H_33 O_13 N_1 C13_1","C26H33NO13","C_25 H_32 O_13 N_1 C13_1",12,26,1.269,0.5,25,33,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,463265,567.191527735879,0.119071809479781,2,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.37,-145.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.815149880313,NA,NA,NA,NA,446,FALSE,NA,NA,2892894,3464128,NA,NA
0,567.200436567322,0.2964761,568.207544539,"C_17 H_36 O_17 N_4","C17H36N4O17","C_17 H_35 O_17 N_4",1,17,2.118,1,17,36,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,474120,567.20043935711,0.0439544683199968,4,4.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,FALSE,NA,NA,3953759,3333057,4187090,3008294
-1,567.20829686866,0.029473,568.215590047,"C_27 H_36 O_13","C27H36O13","C_27 H_35 O_13",27,27,1.333,0.481,27,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,341184,567.208299966026,0.00933785906158444,5,0,0.17,10,0,0,0,1,0,1,0,0,0,0,0,0,0,19.93,-33.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8645331788983,NA,NA,NA,NA,400,FALSE,NA,43332448,49689696,48118720,45106132,45303592
0,567.219692458854,0.2559787,568.226823436,"C_26 H_36 O_12 N_2","C26H36N2O12","C_26 H_35 O_12 N_2",1,26,1.385,0.462,26,36,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,314650.666666667,567.21969461076,0.274323771091777,3,0,0.11,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,FALSE,NA,NA,NA,3288002,3699667,3876647
0,567.236865142278,0.3724702,568.24392992,"C_18 H_40 O_16 N_4","C18H40N4O16","C_18 H_39 O_16 N_4",4,18,2.222,0.889,18,40,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,520130.5,567.236869986864,0.155090820540714,2,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,FALSE,NA,2528097,2831456,NA,NA,NA
-1,567.244659705783,0.0691436,568.251975428,"C_28 H_40 O_12","C28H40O12","C_28 H_39 O_12",33,28,1.429,0.429,28,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,346120.6,567.244662752853,0.0345781638516442,5,0,0.14,9,0,0,0,1,0,1,0,0,0,0,0,0,0,8.98,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.615272094324,NA,NA,NA,NA,306,FALSE,NA,20755296,22066272,22625218,20366292,18564904
0,567.281043631755,0.0716995,568.288360809,"C_29 H_44 O_11","C29H44O11","C_29 H_43 O_11",31,29,1.517,0.379,29,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323474.4110382,379988.6,567.281047088155,0.0652202346420264,5,0,0.11,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,FALSE,NA,4703075,5289059,2988997,4346838,4540201
0,568.084242301416,0.4714989,569.091787059,"C_25 H_19 O_13 N_3","C25H19N3O13","C_25 H_18 O_13 N_3",1,25,0.76,0.52,25,19,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,363661,568.084247565135,0.239745600791683,2,0.22,0.55,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,FALSE,NA,NA,NA,NA,3169277,3319615
-1,568.120949685184,0.3351881,569.128416882,"C_24 H_28 O_13 S_1 C13_1","C25H28O13S","C_24 H_27 O_13 S_1 C13_1",8,25,1.12,0.52,24,28,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,376478,568.120954777052,0.273724780539247,2,0,0.26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.29,766.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.815489672233,NA,NA,NA,NA,557,FALSE,NA,3474315,NA,NA,2544639,NA
0,568.130827611258,0.0628213,569.138068289,"C_24 H_27 O_15 N_1","C24H27NO15","C_24 H_26 O_15 N_1",8,24,1.125,0.625,24,27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,369820.5,568.130830449375,0.379123085734581,4,0,0.23,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,FALSE,NA,NA,3486860,2524140,3261439,3438400
-1,568.13888828384,0.0165248,569.14617412,"C_24 H_28 O_15 C13_1","C25H28O15","C_24 H_27 O_15 C13_1",26,25,1.12,0.6,24,28,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,369800.6,568.138891420288,0.141680278969733,5,0,0.26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2.16,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.862073931167,NA,NA,NA,NA,559,FALSE,NA,5596044,5035149,4537325,4965376,5007169
0,568.167179566498,0.0040901,569.17445367,"C_25 H_31 O_14 N_1","C25H31NO14","C_25 H_30 O_14 N_1",11,25,1.24,0.56,25,31,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,366540.8,568.167182667247,0.090895361203734,5,0,0.18,11,0,0,0,1,1,0,0,0,0,0,0,0,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,FALSE,NA,9302926,11236494,9567214,10814465,10258241
-1,568.175276124006,0.0122017,569.182559501,"C_25 H_32 O_14 C13_1","C26H32O14","C_25 H_31 O_14 C13_1",26,26,1.231,0.538,25,32,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,344058.4,568.175279108812,0.0302821226460387,5,0,0.21,11,0,0,0,1,1,0,0,0,0,0,0,0,0,5.88,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3737296417827,NA,NA,NA,NA,442,FALSE,NA,10974094,16446606,14220270,12698625,13944641
0,568.178436427699,0.0453279,569.185687059,"C_24 H_31 O_13 N_3","C24H31N3O13","C_24 H_30 O_13 N_3",4,24,1.292,0.542,24,31,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,390605.333333333,568.178438111362,0.322581641710764,3,0,0.1,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,FALSE,NA,NA,NA,3501038,2876417,2877250
-1,568.203608921324,0.0813442,569.210839051,"C_26 H_35 O_13 N_1","C26H35NO13","C_26 H_34 O_13 N_1",12,26,1.346,0.5,26,35,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,361335.8,568.203611847375,0.0674748931450016,5,0,0.14,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3.82,134.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.083823173103,NA,NA,NA,NA,404,FALSE,NA,7779215,9958544,9796592,9380867,7448386
-1,568.211687535083,0.0335284,569.218944882,"C_26 H_36 O_13 C13_1","C27H36O13","C_26 H_35 O_13 C13_1",27,27,1.333,0.481,26,36,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,345096,568.211690518734,0.0671299536453987,5,0,0.17,10,0,0,0,1,0,1,0,0,0,0,0,0,0,5.81,-33.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8645331788983,NA,NA,NA,NA,400,FALSE,NA,13546384,13726864,14171120,13206531,12896066
0,568.240094309616,0.2570218,569.247224432,"C_27 H_39 O_12 N_1","C27H39NO12","C_27 H_38 O_12 N_1",12,27,1.444,0.444,27,39,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,391582.5,568.240096977308,0.155276353179469,4,0,0.1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,FALSE,NA,NA,4097170,2771953,2591748,2987843
-1,568.248097045091,0.0759132,569.255330263,"C_27 H_40 O_12 C13_1","C28H40O12","C_27 H_39 O_12 C13_1",33,28,1.429,0.429,27,40,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323957.83795027,365442,568.248100045806,0.0716479561596705,5,0,0.14,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.615272094324,NA,NA,NA,NA,306,FALSE,NA,6165394,7787666,6593522,5530629,6457156
0,569.060433451253,0.4059202,570.067941285,"C_23 H_22 O_15 S_1","C23H22O15S","C_23 H_21 O_15 S_1",6,23,0.957,0.652,23,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324441.25223923,358207.75,569.060436529536,0.1880477334803,4,0,0.31,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,FALSE,NA,4137910,NA,3578901,6579242,8120151
0,569.096787940833,0.4600809,570.104326666,"C_24 H_26 O_14 S_1","C24H26O14S","C_24 H_25 O_14 S_1",4,24,1.083,0.583,24,26,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324441.25223923,347847.75,569.096790743985,0.0621504986054914,4,0,0.25,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,FALSE,NA,7304120,NA,6634519,8660011,9045848
