"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
-1,342.163952631919,0.063802,343.171207168,"C_16 H_26 O_7 C13_1","C17H26O7","C_16 H_25 O_7 C13_1",14,17,1.529,0.412,16,26,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494757.84115104,577629.333333333,342.163961439202,0.145955711364393,3,0,0.11,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.25,-49.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.888431047985,NA,NA,NA,NA,43,49.33,FALSE,NA,NA,NA,NA,4771941,NA,3724962,NA,4569626,NA
0,342.192211241701,0.0027826,343.199486718,"C_17 H_29 O_6 N_1","C17H29NO6","C_17 H_28 O_6 N_1",8,17,1.706,0.353,17,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494757.84115104,588409.777777778,342.192213796799,0.0835674449476236,9,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,Inf,FALSE,NA,6527822,6201099,6071034,7938156,9957454,8445609,10752053,7453217,8213885
-1,342.228599275107,0.0105117,343.235872099,"C_18 H_33 O_5 N_1","C18H33NO5","C_18 H_32 O_5 N_1",14,18,1.833,0.278,18,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494757.84115104,558692.555555556,342.228601442159,0.0125568565619026,9,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,29.81,-32.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.354781247726,NA,NA,NA,NA,365,32.76,FALSE,NA,168713040,169238288,170550016,89882744,55988304,85425840,54349880,85948968,57562496
0,342.264990508624,0.0275583,343.27225748,"C_19 H_37 O_4 N_1","C19H37NO4","C_19 H_36 O_4 N_1",5,19,1.947,0.211,19,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494757.84115104,599636,342.264989149522,0.0450856478830658,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,Inf,FALSE,NA,7592788,8085268,7971587,NA,NA,NA,NA,NA,NA
-1,343.103449060502,0.0176658,344.110731571,"C_15 H_20 O_9","C15H20O9","C_15 H_19 O_9",18,15,1.333,0.6,15,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,561597.666666667,343.103457986228,0.0189616426198062,3,0,0.14,6,0,0,0,1,1,0,0,0,0,0,0,0,0,8.36,-41.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.588331269197,NA,NA,NA,NA,52,41.83,FALSE,NA,NA,NA,NA,30802272,NA,28835710,NA,28048124,NA
0,343.118737045802,0.074865,344.125987714,"C_19 H_20 O_6","C19H20O6","C_19 H_19 O_6",8,19,1.053,0.316,19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,628050,343.118745871502,0.0394072889000605,3,0.31,0.44,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Inf,FALSE,NA,NA,NA,NA,7414117,NA,6242178,NA,7895808,NA
-1,343.139822733616,0.0516843,344.147116952,"C_16 H_24 O_8","C16H24O8","C_16 H_23 O_8",14,16,1.5,0.5,16,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,577039,343.13983159571,0.0162767475036359,3,0,0.08,5,0,0,0,0,0,0,1,0,1,0,0,0,0,7.02,65.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3943148784998,NA,NA,NA,NA,44,65.01,FALSE,NA,NA,NA,NA,23789930,NA,24690566,NA,25099012,NA
0,343.155099057957,0.0069589,344.162373095,"C_20 H_24 O_5","C20H24O5","C_20 H_23 O_5",8,20,1.2,0.25,20,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,590987,343.155107969161,0.0532262693758123,3,0.27,0.37,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Inf,FALSE,NA,NA,NA,NA,6930799,NA,7667594,NA,6806281,NA
0,343.166374163933,0.1281679,344.173606484,"C_19 H_24 O_4 N_2","C19H24N2O4","C_19 H_23 O_4 N_2",6,19,1.263,0.211,19,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,604777.666666667,343.16638314714,0.0233485259749737,3,0.23,0.33,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.69,NA,NA,108200.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22054.7882136462,NA,NA,603,108200.11,FALSE,NA,NA,NA,NA,9781617,NA,10125197,NA,8264459,NA
0,343.176233192447,0.0211835,344.183502333,"C_17 H_28 O_7","C17H28O7","C_17 H_27 O_7",8,17,1.647,0.412,17,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,650150.666666667,343.176242086614,0.0552381549698383,3,0,0.04,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Inf,FALSE,NA,NA,NA,NA,5235060,NA,4149135,NA,4897550,NA
0,343.187455208536,0.0118596,344.194735722,"C_16 H_28 O_6 N_2","C16H28N2O6","C_16 H_27 O_6 N_2",10,16,1.75,0.375,16,28,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,585582.333333333,343.187455208536,0.0773026273885194,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,Inf,FALSE,NA,NA,NA,NA,NA,11301042,NA,11464886,NA,11466200
0,343.212623474245,0.0354192,344.219887714,"C_18 H_32 O_6","C18H32O6","C_18 H_31 O_6",9,18,1.778,0.333,18,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,608189.111111111,343.212626103854,0.0469046310411938,9,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Inf,FALSE,NA,11680678,10526599,10797945,9814398,6054068,9797528,5603513,9460502,5281242
0,343.223823568907,0.0613047,344.231121103,"C_17 H_32 O_5 N_2","C17H32N2O5","C_17 H_31 O_5 N_2",3,17,1.882,0.294,17,32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,588221,343.223822220437,0.132362532162132,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,Inf,FALSE,NA,5544872,6004616,5768059,NA,NA,NA,NA,NA,NA
-1,343.231944218877,0.0182547,344.239226934,"C_17 H_33 O_5 N_1 C13_1","C18H33NO5","C_17 H_32 O_5 N_1 C13_1",14,18,1.833,0.278,17,33,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495348.79658883,579646.777777778,343.231946433658,0.0389260910410196,9,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,5.8,-32.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.354781247726,NA,NA,NA,NA,365,32.76,FALSE,NA,32463784,32661386,33842044,17203586,10285238,17022876,10801340,17775386,10458588
-1,344.106796032482,0.0403982,345.114086406,"C_14 H_20 O_9 C13_1","C15H20O9","C_14 H_19 O_9 C13_1",18,15,1.333,0.6,14,20,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,617144,344.106804919028,0.0999501696552379,3,0,0.14,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1.34,-41.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.588331269197,NA,NA,NA,NA,52,41.83,FALSE,NA,NA,NA,NA,4973164,NA,3846247,NA,5270509,NA
0,344.113954297757,0.0173533,345.121236718,"C_18 H_19 O_6 N_1","C18H19NO6","C_18 H_18 O_6 N_1",2,18,1.056,0.333,18,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,586237.666666667,344.113963238596,0.121083515647662,3,0.27,0.43,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,Inf,FALSE,NA,NA,NA,NA,4080238,NA,3960937,NA,4140014,NA
-1,344.143150923717,0.1287323,345.150471787,"C_15 H_24 O_8 C13_1","C16H24O8","C_15 H_23 O_8 C13_1",14,16,1.5,0.5,15,24,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,576770,344.143159467939,0.121243269357938,2,0,0.08,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.33,65.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3943148784998,NA,NA,NA,NA,44,65.01,FALSE,NA,NA,NA,NA,4604534,NA,NA,NA,4709365,NA
0,344.147935524713,0.1216844,345.155253956,"C_12 H_28 O_8 N_1 P_1","C12H28NO8P","C_12 H_27 O_8 N_1 P_1",7,12,2.333,0.667,12,28,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,656105,344.147946073727,0.0459484452396896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,Inf,TRUE,"C_23 H_23 N_1 S_1",NA,NA,NA,4727415,NA,5357681,NA,NA,NA
0,344.147935524713,0.2635104,345.155121004,"C_23 H_23 N_1 S_1","C23H23NS","C_23 H_22 N_1 S_1",7,23,1,0,23,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,656105,344.147946073727,0.0459484452396896,2,0.52,0.52,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,Inf,TRUE,"C_23 H_23 N_1 S_1",NA,NA,NA,4727415,NA,5357681,NA,NA,NA
0,344.150334614256,0.0320231,345.157622099,"C_19 H_23 O_5 N_1","C19H23NO5","C_19 H_22 O_5 N_1",5,19,1.211,0.263,19,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,627354.5,344.150345179238,0.00356853231400604,2,0.23,0.35,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,Inf,FALSE,NA,NA,NA,NA,3998328,NA,4198513,NA,NA,NA
-1,344.199781380289,0.4702453,345.20689548,"C_17 H_32 O_4 N_1 P_1","C17H32NO4P","C_17 H_31 O_4 N_1 P_1",2,17,1.882,0.235,17,32,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,595984.75,344.199781028127,0.0598964109928437,4,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,4.09,309.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3227722787791,NA,NA,NA,NA,556,309.88,FALSE,NA,17456122,16621564,18703346,NA,NA,NA,NA,4480003,NA
0,344.207877538215,0.0499746,345.215136718,"C_17 H_31 O_6 N_1","C17H31NO6","C_17 H_30 O_6 N_1",6,17,1.824,0.353,17,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,601304.444444444,344.207880046196,0.0885196309016136,9,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,Inf,FALSE,NA,5762043,6062077,4408307,5268103,4620566,5042303,4665656,5237765,6256179
0,344.2442350918,0.0306327,345.251522099,"C_18 H_35 O_5 N_1","C18H35NO5","C_18 H_34 O_5 N_1",2,18,1.944,0.278,18,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,576103.5,344.244234820715,0.0610405028542564,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,Inf,FALSE,NA,15457278,16621569,17589240,NA,NA,NA,NA,4836365,NA
0,344.280630700125,0.0010079,345.28790748,"C_19 H_39 O_4 N_1","C19H39NO4","C_19 H_38 O_4 N_1",2,19,2.053,0.211,19,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495940.23888645,579410.666666667,344.280629308442,0.0422111995822024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,Inf,FALSE,NA,15080449,12918789,16409596,NA,NA,NA,NA,NA,NA
0,345.097976106643,0.0005923,346.105252333,"C_18 H_18 O_7","C18H18O7","C_18 H_17 O_7",11,18,1,0.389,18,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,581470.333333333,345.097985117864,0.0524932821906448,3,0.27,0.45,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Inf,FALSE,NA,NA,NA,NA,11027315,NA,10977612,NA,11197656,NA
0,345.119097228201,0.0228558,346.126381571,"C_15 H_22 O_9","C15H22O9","C_15 H_21 O_9",7,15,1.467,0.6,15,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,598849,345.119106194805,0.0551871187644712,3,0,0.05,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,Inf,FALSE,NA,NA,NA,NA,9610105,NA,8175953,NA,10247389,NA
-1,345.134387522552,0.0758071,346.141637714,"C_19 H_22 O_6","C19H22O6","C_19 H_21 O_6",13,19,1.158,0.316,19,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,558845.666666667,345.134396569148,0.0156752550413623,3,0.23,0.38,9,0,0,0,1,0,1,0,0,0,0,0,0,0,5.67,74.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9618413537206,NA,NA,NA,NA,56,74.99,FALSE,NA,NA,NA,NA,20530044,NA,19530068,NA,19397856,NA
0,345.155468833,0.0626497,346.162766952,"C_16 H_26 O_8","C16H26O8","C_16 H_25 O_8",7,16,1.625,0.5,16,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,663252.333333333,345.155477868318,0.0245085038715073,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,Inf,FALSE,NA,NA,NA,NA,4445059,NA,5931353,NA,4664550,NA
0,345.170742373036,0.4793487,346.177852865,"C_19 H_24 O_3 N_2 O18_1","C19H24N2O4","C_19 H_23 O_3 N_2 O18_1",6,19,1.263,0.211,19,24,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,575635,345.170751310389,0.0504117403954037,3,0.23,0.33,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.35,NA,NA,108200.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22054.7882136462,NA,NA,603,108200.11,FALSE,NA,NA,NA,NA,7529351,NA,8143197,NA,9026794,NA
0,345.170742373036,0.0123925,346.178023095,"C_20 H_26 O_5","C20H26O5","C_20 H_25 O_5",10,20,1.3,0.25,20,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,575635,345.170751310389,0.0504117403954037,3,0.2,0.31,8,0,0,0,1,0,1,0,0,0,0,0,0,0,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Inf,FALSE,NA,NA,NA,NA,7529351,NA,8143197,NA,9026794,NA
0,345.182023336487,0.1250299,346.189256484,"C_19 H_26 O_4 N_2","C19H26N2O4","C_19 H_25 O_4 N_2",1,19,1.368,0.211,19,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,627204,345.182032312393,0.0108951655175813,3,0.15,0.27,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,Inf,FALSE,NA,NA,NA,NA,5043082,NA,5640543,NA,5684460,NA
0,345.203123699374,0.0416192,346.210385722,"C_16 H_30 O_6 N_2","C16H30N2O6","C_16 H_29 O_6 N_2",1,16,1.875,0.375,16,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,617411,345.203122311165,0.0982251894919014,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,Inf,FALSE,NA,4516941,4092017,4531307,NA,NA,NA,NA,NA,NA
-1,345.203123699374,0.4327311,346.210250315,"C_16 H_32 O_4 N_1 P_1 C13_1","C17H32NO4P","C_16 H_31 O_4 N_1 P_1 C13_1",2,17,1.882,0.235,16,32,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,617411,345.203122311165,0.0982251894919014,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,309.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3227722787791,NA,NA,NA,NA,556,309.88,FALSE,NA,4516941,4092017,4531307,NA,NA,NA,NA,NA,NA
0,345.228264841268,0.0102791,346.235537714,"C_18 H_34 O_6","C18H34O6","C_18 H_33 O_6",1,18,1.889,0.333,18,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496532.17386084,585648,345.228267857375,0.0809466704038736,9,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,Inf,FALSE,NA,5762127,5918836,6505582,9241494,5804408,9183594,5108152,6421751,5265036
0,346.093226926933,0.0058254,347.100501337,"C_17 H_17 O_7 N_1","C17H17NO7","C_17 H_16 O_7 N_1",5,17,1,0.412,17,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,654812.666666667,346.093236035783,0.139801180812267,3,0.22,0.44,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,Inf,FALSE,NA,NA,NA,NA,4461690,NA,5378608,NA,4435396,NA
0,346.129588828932,0.0618114,347.136886718,"C_18 H_21 O_6 N_1","C18H21NO6","C_18 H_20 O_6 N_1",6,18,1.167,0.333,18,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,633771.666666667,346.129597767022,0.104469896677729,3,0.18,0.36,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,Inf,FALSE,NA,NA,NA,NA,7152771,NA,4612664,NA,8543692,NA
-1,346.137662077794,0.1556698,347.144992549,"C_18 H_22 O_6 C13_1","C19H22O6","C_18 H_21 O_6 C13_1",13,19,1.158,0.316,18,22,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,599893.666666667,346.137671167419,0.048531231404247,3,0.23,0.38,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,74.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9618413537206,NA,NA,NA,NA,56,74.99,FALSE,NA,NA,NA,NA,4695174,NA,4299322,NA,4582862,NA
0,346.140855149639,0.0330522,347.148120107,"C_17 H_21 O_5 N_3","C17H21N3O5","C_17 H_20 O_5 N_3",2,17,1.235,0.294,17,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,612870,346.140864203295,0.090226796182843,3,0.11,0.3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.44,NA,NA,193064.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19934.5804128057,NA,NA,704,193064.36,FALSE,NA,NA,NA,NA,5088390,NA,4678203,NA,5320143,NA
0,346.166005258023,0.027626,347.173272099,"C_19 H_25 O_5 N_1","C19H25NO5","C_19 H_24 O_5 N_1",6,19,1.316,0.263,19,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,516464,346.1660141107,0.0582657285167024,2,0.15,0.29,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,Inf,FALSE,NA,NA,NA,NA,4314253,NA,NA,NA,3700181,NA
0,346.259903265686,0.0218794,347.267172099,"C_18 H_37 O_5 N_1","C18H37NO5","C_18 H_36 O_5 N_1",2,18,2.056,0.278,18,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497124.60733293,602973.333333333,346.25990189712,0.0901936347336381,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,Inf,FALSE,NA,5635234,5918953,5170407,NA,NA,NA,NA,NA,NA
0,347.077239586316,0.0026833,348.084516952,"C_17 H_16 O_8","C17H16O8","C_17 H_15 O_8",19,17,0.941,0.471,17,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497717.54512765,599610,347.07724872741,0.0615293354007081,3,0.22,0.46,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Inf,FALSE,NA,NA,NA,NA,8463740,NA,7086864,NA,8265387,NA
-1,347.113607906637,0.0516918,348.120902333,"C_18 H_20 O_7","C18H20O7","C_18 H_19 O_7",18,18,1.111,0.389,18,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497717.54512765,564043.666666667,347.113617086564,0.00580362748098529,3,0.18,0.38,9,0,0,0,1,0,1,0,0,0,0,0,0,0,9.99,-117.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.407142086777,NA,NA,NA,NA,57,117.71,FALSE,NA,NA,NA,NA,36472196,NA,34341656,NA,33980084,NA
