"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.3","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample2_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample3_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample4_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample5_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample6_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample7_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3458.csv","Sample8_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3466.csv","Sample9_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3474.csv","Sample10_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3478.csv","Sample11_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3486.csv","Sample12_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3494.csv"
0,144.066608495505,0.0546894,145.073892861,"C_6 H_11 O_3 N_1","C6H11NO3","C_6 H_10 O_3 N_1",31,6,1.833,0.5,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412488.60229403,1501100,144.066609122021,0.0539899374241628,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,2644336,3510164,3827867,NA,NA,NA,NA,NA,NA
-1,144.11110743227,0.0014402,145.118384073,"C_7 H_16 O_2 C13_1","C8H16O2","C_7 H_15 O_2 C13_1",31,8,2,0.25,7,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412488.60229403,1562578,144.111108785778,0.0146705890001939,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.39,209.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.643638717888,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,3311474,NA,NA,3533509,NA,3214326,NA,NA,NA
0,145.050629704251,0.016021,146.057908476,"C_6 H_10 O_4","C6H10O4","C_6 H_9 O_4",22,6,1.667,0.667,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412937.76943503,1430032.7,145.050630751846,0.068522039371215,10,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,3564248,3807048,4911568,5461933,4451792,3108057,NA,2492552,2843185,NA,2435134,2772168
0,145.087016964609,0.0031555,146.094293857,"C_7 H_14 O_3","C7H14O3","C_7 H_13 O_3",18,7,2,0.429,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412937.76943503,1362065.83333333,145.087017819159,0.0393222849272522,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,NA,NA,NA,5668783,6159826,6647003,6944512,5740683,7994419,NA,NA,NA
0,146.082262870831,0.0241961,147.089542861,"C_6 H_13 O_3 N_1","C6H13NO3","C_6 H_12 O_3 N_1",1,6,2.167,0.5,6,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413387.02020384,1401311.16666667,146.08226342731,0.0298008309958668,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA,NA,NA,10385220,10751185,10001529,6719031,8126597,8167185
0,147.045162693543,0.0667804,148.052429238,"C_9 H_8 O_2","C9H8O2","C_9 H_7 O_2",3,9,0.889,0.222,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413836.35461602,1246046.5,147.045163391501,0.0118415847101148,2,0.57,0.62,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,NA,NA,NA,2885183,2649696,NA,NA,NA,NA,NA,NA,NA
0,147.081526693344,0.0776156,148.088814619,"C_10 H_12 O_1","C10H12O","C_10 H_11 O_1",4,10,1.2,0.1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413836.35461602,1282037.5,147.081528161196,0.186863542065255,2,0.44,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,NA,NA,2645058,NA,NA,NA,NA,2678471,NA,NA,NA
-1,149.060803066586,0.0017325,150.068079238,"C_9 H_10 O_2","C9H10O2","C_9 H_9 O_2",8,9,1.111,0.222,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414735.27443279,1313016.25,149.060804038724,0.041095259547493,12,0.43,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,5.79,27.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7035078890886,NA,NA,NA,NA,16,FALSE,NA,3257363,3933317,4982562,11479283,12738321,14646819,33153082,34160080,38870392,4258608,3022209,3179537
0,149.097184355689,0.0255289,150.104464619,"C_10 H_14 O_1","C10H14O","C_10 H_13 O_1",3,10,1.4,0.1,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414735.27443279,1250684,149.097185378495,0.153399982115617,2,0.33,0.37,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2629077,3613053,NA,NA,NA
-1,150.064166569364,0.0590979,151.071434073,"C_8 H_10 O_2 C13_1","C9H10O2","C_8 H_9 O_2 C13_1",8,9,1.111,0.222,8,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415184.85986853,1454482.33333333,150.064167641955,0.0583752555023381,3,0.43,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,27.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7035078890886,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,NA,NA,NA,3553438,3687992,3737056,NA,NA,NA
0,151.040079539241,0.0796725,152.047343857,"C_8 H_8 O_3","C8H8O3","C_8 H_7 O_3",14,8,1,0.375,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415634.52900996,1459819.5,151.040080556762,0.110282412825298,6,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,2640093,NA,3147260,NA,NA,3154680,3492103,2964645,2491980,NA,NA,NA
0,151.076456265598,0.022744,152.083729238,"C_9 H_12 O_2","C9H12O2","C_9 H_11 O_2",3,9,1.333,0.222,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415634.52900996,1380343.90909091,151.076457372322,0.073396099876147,11,0.29,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,NA,2982113,3554645,3305473,3205577,3007460,3845884,4888843,4656809,4886097,2865665,NA,3704041
0,151.112839225001,0.0068236,152.120114619,"C_10 H_16 O_1","C10H16O","C_10 H_15 O_1",8,10,1.6,0.1,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415634.52900996,1355701.83333333,151.112840078766,0.0168338807488742,6,0.22,0.26,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3.02,1736.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.224899476776,NA,NA,NA,NA,17,FALSE,NA,NA,NA,NA,7029197,6600681,6498048,6734096,7571118,9270869,NA,NA,NA
0,152.108088169277,0.0063873,153.115363623,"C_9 H_15 O_1 N_1","C9H15NO","C_9 H_14 O_1 N_1",7,9,1.667,0.111,9,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416084.28187265,1332112.5,152.108089010155,0.0422337245567222,6,0.14,0.2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,FALSE,NA,NA,NA,NA,3250757,2934366,4551545,4330884,3250982,3004109,NA,NA,NA
0,152.116195954261,0.0191479,153.123469454,"C_9 H_16 O_1 C13_1","C10H16O","C_9 H_15 O_1 C13_1",8,10,1.6,0.1,9,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416084.28187265,1429928.5,152.116197509473,0.113246228521793,2,0.22,0.26,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.03,1736.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.224899476776,NA,NA,NA,NA,17,FALSE,NA,NA,NA,NA,2435654,NA,NA,NA,NA,2550990,NA,NA,NA
0,153.032217091956,0.0191639,154.039496476,"C_4 H_11 O_4 P_1","C4H11O4P","C_4 H_10 O_4 P_1",1,4,2.75,1,4,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416534.1184722,1393385.81818182,153.032218309343,0.0311697429024468,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,10555851,10956353,10916092,3521212,3768531,5317618,2856951,3099550,NA,3705070,4084549,3018206
0,153.055718903695,0.0095935,154.062993857,"C_8 H_10 O_3","C8H10O3","C_8 H_9 O_3",11,8,1.25,0.375,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416534.1184722,1448822.4,153.05571904389,0.0952550164291978,5,0.2,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,NA,NA,NA,NA,2585814,3912693,NA,2547105,NA,2565361,NA,2500065
0,153.092098081281,0.030662,154.099379238,"C_9 H_14 O_2","C9H14O2","C_9 H_13 O_2",8,9,1.556,0.222,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416534.1184722,1350077.9,153.092099240844,0.0721746673810248,10,0.14,0.25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,2890195,2847305,2535941,5774020,5863643,5585914,4796927,5410726,6190925,NA,2435917,NA
0,153.12849027549,0.0135465,154.135764619,"C_10 H_18 O_1","C10H18O","C_10 H_17 O_1",9,10,1.8,0.1,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416534.1184722,1262220,153.128491021714,0.100015735014665,8,0.11,0.16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,NA,13542088,13140192,13705215,13050371,12578731,15150930,2422523,2609489,NA
0,154.087354201862,0.0154164,155.094628242,"C_8 H_13 O_2 N_1","C8H13NO2","C_8 H_12 O_2 N_1",18,8,1.625,0.25,8,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416984.0388242,1318866.16666667,154.087355026903,0.0538051254360347,6,0,0.17,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,NA,NA,NA,6898509,7199075,8980613,5381765,5873713,6225879,NA,NA,NA
0,154.12373636695,0.0053116,155.131013623,"C_9 H_17 O_1 N_1","C9H17NO","C_9 H_16 O_1 N_1",6,9,1.889,0.111,9,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416984.0388242,1264658,154.123737220799,0.00594679437743336,6,0,0.07,2,0,0,0,0,0,0,1,0,1,1,0,0,0,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,NA,NA,NA,11197266,12018024,11673738,11735690,12582966,14430172,NA,NA,NA
0,155.071364019968,0.0218159,156.078643857,"C_8 H_12 O_3","C8H12O3","C_8 H_11 O_3",14,8,1.5,0.375,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417434.04294423,1298604.16666667,155.071365583744,0.0532160034333342,6,0,0.23,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,FALSE,NA,NA,2931548,NA,3789791,2457074,NA,3457298,4090051,4417642,NA,NA,NA
0,155.107749777597,0.0194024,156.115029238,"C_9 H_16 O_2","C9H16O2","C_9 H_15 O_2",17,9,1.778,0.222,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417434.04294423,1269412.5,155.107750860832,0.0908466954913112,8,0,0.12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,NA,2691818,2555233,NA,6382564,8307192,8315166,7316248,8124617,8192111,NA,NA,NA
0,155.144139539871,0.0086583,156.151414619,"C_10 H_20 O_1","C10H20O","C_10 H_19 O_1",4,10,2,0.1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417434.04294423,1213353.8,155.144140261079,0.101887084878074,5,0,0.05,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,NA,NA,NA,NA,2719741,3392804,3664669,3224270,3211381,NA,NA,NA
-1,156.10300314415,0.0084909,157.110278242,"C_8 H_15 O_2 N_1","C8H15NO2","C_8 H_14 O_2 N_1",18,8,1.875,0.25,8,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417884.1308479,1265925.55555556,156.103003869856,0.0627475979689327,9,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,7.99,253.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.179405335177,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,25257090,27353746,28197310,27108272,26927464,29810958,3315370,2504454,3321768
0,156.139387320188,0.0008209,157.146663623,"C_9 H_19 O_1 N_1","C9H19NO","C_9 H_18 O_1 N_1",6,9,2.111,0.111,9,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417884.1308479,1422366,156.139388128102,0.0461175885549762,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,NA,4356231,4636312,4925892,3306422,2954605,2648339,NA,NA,NA
0,157.050606533952,0.1613966,158.057908476,"C_7 H_10 O_4","C7H10O4","C_7 H_9 O_4",16,7,1.429,0.571,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418334.3025508,1148781,157.05060734137,0.317257029066739,2,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,2600987,NA,NA,NA,NA,NA,2906187,NA,NA,NA,NA,NA
0,157.087018986139,0.0098739,158.094293857,"C_8 H_14 O_3","C8H14O3","C_8 H_13 O_3",20,8,1.75,0.375,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418334.3025508,1268126.33333333,157.08702033258,0.0123134530214169,9,0,0.08,2,0,0,0,0,0,0,1,0,1,0,0,0,0,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,6237217,8923290,7852927,19023142,18010932,17633892,16430161,13693454,18321844,NA,NA,NA
-1,157.106359304175,0.016817,158.113633077,"C_7 H_15 O_2 N_1 C13_1","C8H15NO2","C_7 H_14 O_2 N_1 C13_1",18,8,1.875,0.25,7,15,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418334.3025508,1344092.66666667,157.106360132874,0.0872586052053265,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,253.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.179405335177,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,NA,NA,3680872,NA,2874897,2968503,NA,NA,NA
-1,157.123404841426,0.0128691,158.130679238,"C_9 H_18 O_2","C9H18O2","C_9 H_17 O_2",31,9,2,0.222,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418334.3025508,1264277,157.123406269389,0.0256668447715474,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24.79,-46.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3527898654477,NA,NA,NA,NA,5,FALSE,NA,47121448,55558304,56411012,66094380,62882620,48235116,98321496,62325268,100024760,NA,2508207,NA
-1,158.082265777333,0.0040983,159.089542861,"C_7 H_13 O_3 N_1","C7H13NO3","C_7 H_12 O_3 N_1",31,7,1.857,0.429,7,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418784.55806854,1261375.85714286,158.082266503229,0.0283547262385828,7,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,9.12,372.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.824729535768,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,32032214,33301474,35922712,15647996,14889664,20165222,NA,2436184,NA
0,158.118653413267,0.0100738,159.125928242,"C_8 H_17 O_2 N_1","C8H17NO2","C_8 H_16 O_2 N_1",1,8,2.125,0.25,8,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418784.55806854,1285630.16666667,158.118654210932,0.0691674669326765,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,FALSE,NA,NA,NA,NA,3747294,4005866,4030238,3302659,3008199,3647084,NA,NA,NA
-1,158.126759373276,0.0108839,159.134034073,"C_8 H_18 O_2 C13_1","C9H18O2","C_8 H_17 O_2 C13_1",31,9,2,0.222,8,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418784.55806854,1261818.11111111,158.12676080349,0.0407742312789657,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.63,-46.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3527898654477,NA,NA,NA,NA,5,FALSE,NA,5176531,5142862,5289023,5821919,5460971,5442336,9334020,5814984,9802349,NA,NA,NA
0,159.066280140576,0.0118945,160.073558476,"C_7 H_12 O_4","C7H12O4","C_7 H_11 O_4",22,7,1.714,0.571,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419234.89741672,1323291.57142857,159.066281558348,0.0545626865509504,7,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,2726269,2459128,3155189,4176527,5354649,4805586,NA,NA,3479326,NA,NA,NA
-1,159.085633954222,0.0792665,160.092897696,"C_6 H_13 O_3 N_1 C13_1","C7H13NO3","C_6 H_12 O_3 N_1 C13_1",31,7,1.857,0.429,6,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419234.89741672,1517576,159.085635659084,0.00448427336724016,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,372.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.824729535768,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,2896531,NA,NA,NA,NA,2711330,NA,NA,NA
0,159.102665455255,0.012304,160.109943857,"C_8 H_16 O_3","C8H16O3","C_8 H_15 O_3",18,8,2,0.375,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419234.89741672,1261416.125,159.102666807924,0.0155818078147511,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,NA,6062591,4097276,11314838,14095519,10470361,10147254,9708416,12129061,NA,NA,NA
0,161.045550484671,0.0235787,162.052823095,"C_6 H_10 O_5","C6H10O5","C_6 H_9 O_5",1,6,1.667,0.833,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420135.82766683,1392960,161.045551504676,0.0419031106367582,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2426123,2717871,NA,NA,NA
0,161.060802982927,0.001086,162.068079238,"C_10 H_10 O_2","C10H10O2","C_10 H_9 O_2",3,10,1,0.2,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420135.82766683,1243307.16666667,161.060804822122,0.064457245566423,6,0.5,0.56,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,NA,4047742,3808918,NA,NA,NA,7718710,6477071,8582322,NA,2618011,NA
0,161.097198752082,0.065174,162.104464619,"C_11 H_14 O_1","C11H14O","C_11 H_13 O_1",4,11,1.273,0.091,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420135.82766683,1049487,161.097200970848,0.0715469213270429,2,0.4,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,NA,3144350,NA,NA,NA,2666302,NA,NA,NA,NA,NA
0,163.040065785171,0.0099971,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",5,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421037.09342605,1241816,163.040067530492,0.0330613864466337,9,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,FALSE,NA,5752997,21759268,15898713,6777300,9983953,3169058,12286173,3402437,19539560,NA,NA,NA
0,163.076446132043,0.0406744,164.083729238,"C_10 H_12 O_2","C10H12O2","C_10 H_11 O_2",8,10,1.2,0.2,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421037.09342605,1388091.5,163.076447508486,0.0279576566275378,6,0.38,0.44,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,4373805,NA,NA,2474969,2843434,3572965,3353294,4122225,NA,NA,NA
