"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3712.csv","Sample2_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3718.csv","Sample3_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3724.csv","Sample4_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3714.csv","Sample5_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3720.csv","Sample6_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3726.csv","Sample7_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3730.csv","Sample8_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3736.csv","Sample9_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3742.csv","Sample10_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3732.csv","Sample11_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3738.csv","Sample12_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3744.csv","Sample13_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3748.csv","Sample14_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3762.csv","Sample15_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3768.csv","Sample16_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3764.csv","Sample17_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3770.csv","Sample18_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3772.csv","Sample19_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3776.csv","Sample20_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3782.csv","Sample21_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3788.csv","Sample22_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3778.csv","Sample23_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3784.csv","Sample24_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3790.csv","Sample25_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3794.csv","Sample26_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3802.csv","Sample27_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3810.csv","Sample28_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3796.csv","Sample29_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3804.csv","Sample30_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3812.csv","Sample31_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3798.csv","Sample32_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3806.csv","Sample33_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3814.csv"
0,707.059916914821,0.1482204,708.067088396,"C_26 H_20 O_20 N_4","C26H20N4O20","C_26 H_19 O_20 N_4",1,26,0.769,0.769,26,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901764.98654269,253242,707.059916914821,0.246637712503783,4,0,0.42,19,0,0,0,1,1,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,TRUE,"C_36 H_21 O_14 P_1",NA,NA,NA,NA,NA,3049307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2991772,NA,NA,2990898,3340223,NA,NA,NA,NA,NA
0,729.147659038399,0.2931241,730.154721444,"C_38 H_26 O_12 N_4","C38H26N4O12","C_38 H_25 O_12 N_4",1,38,0.684,0.316,38,26,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916611.74997888,285976.3,729.147659038399,0.267808822326915,10,0.55,0.64,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,TRUE,"C_38 H_26 O_12 N_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547604,NA,NA,NA,3431405,NA,4846669,NA,3942420,4874878,NA,4524990,NA,3883844,3370138,4139922,NA,NA,3798159
0,731.079853792489,0.341667,732.086880094,"C_24 H_28 O_26","C24H28O26","C_24 H_27 O_26",1,24,1.167,1.083,24,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917957.05515371,275254.833333333,731.079853792489,0.53137367277732,6,7.5,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,FALSE,NA,NA,NA,NA,NA,3048512,2990414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318849,3161594,3943484,NA,3000450,NA
-1,735.009455443947,0.429118,736.017047714,"C_47 H_13 O_6 S_1 P_1","C47H13O6PS","C_47 H_12 O_6 S_1 P_1",3,47,0.277,0.128,47,13,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920645.55308444,272440.727272727,735.009455443947,0.0578381805611834,33,0.87,0.88,42,1,0,1,0,0,0,0,0,0,0,0,0,0,5.5,-406.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6605880615829,NA,NA,NA,162,FALSE,NA,18610428,19530980,20415956,14880936,15259395,15991541,16237886,15696298,17843154,15616902,15609114,13795352,17551356,18520552,16811000,17908048,17887774,17895262,15252986,14730962,14997443,12127846,14318659,14108090,15863344,15797721,16781008,17061440,16220363,15748503,13061569,13617673,14829141
-1,736.012794778004,0.4495658,737.020402549,"C_46 H_13 O_6 S_1 P_1 C13_1","C47H13O6PS","C_46 H_12 O_6 S_1 P_1 C13_1",3,47,0.277,0.128,46,13,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921317.24074036,279493.96875,736.012794778004,0.217475625512938,32,0.87,0.88,42,1,0,1,0,0,0,0,0,0,0,0,0,0,1.72,-406.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6605880615829,NA,NA,NA,162,FALSE,NA,7698864,6473014,5760627,3993908,4777910,4948833,4318730,3691008,5170203,4918202,5279119,4907086,4452546,4504150,4719703,5439943,6820465,6033305,4804180,4876144,4372568,4378363,NA,4355657,4296403,3943989,5853060,5789379,5013893,6098417,4075172,4868716,4261538
-2,737.096908018598,0.1926774,738.104326666,"C_38 H_26 O_14 S_1","C38H26O14S","C_38 H_25 O_14 S_1",5,38,0.684,0.368,38,26,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921988.75467574,268192.090909091,737.096908018598,0.0391860505464375,33,0.48,0.6,26,1,0,1,0,0,0,0,0,0,0,0,0,0,9.76,-118.12,264.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2030269329564,105.892639670056,NA,NA,148,FALSE,NA,28015220,28870030,28804894,38867404,38213748,38929368,34801384,33948256,36242536,35523572,32435724,31359112,29495702,29006540,26608828,29262406,31126220,32018392,21593782,19073052,24811770,24350618,23395780,24446692,24219522,26807960,25301060,22484816,24117836,25071186,24317850,22088406,25626358
-1,738.100215552776,0.2564133,739.107681501,"C_37 H_26 O_14 S_1 C13_1","C38H26O14S","C_37 H_25 O_14 S_1 C13_1",5,38,0.684,0.368,37,26,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922660.09539681,276480.333333333,738.100215552776,0.0908525873498237,33,0.48,0.6,26,1,0,1,0,0,0,0,0,0,0,0,0,0,3.66,-118.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2030269329564,105.892639670056,NA,NA,148,FALSE,NA,12237609,11437535,10422203,14651992,14096679,15402052,12863410,14222006,13370545,12913703,12037761,10649789,9982556,10689338,9618715,11469500,11088672,12767249,7077648,6998202,7977357,10145838,8183423,10553202,8638501,10817267,10490103,8017873,9405191,9268907,9220219,7400250,8529731
-1,739.103850398833,0.1222708,740.111036336,"C_36 H_26 O_14 S_1 C13_2","C38H26O14S","C_36 H_25 O_14 S_1 C13_2",5,38,0.684,0.368,36,26,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923331.26341046,202065,739.103850398833,0.111810367380403,4,0.48,0.6,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,264.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.892639670056,NA,NA,148,FALSE,NA,NA,3026480,NA,4305636,NA,NA,NA,NA,3867898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3143429,NA,NA,NA
0,749.025054764945,0.4886683,750.032697714,"C_48 H_15 O_6 S_1 P_1","C48H15O6PS","C_48 H_14 O_6 S_1 P_1",3,48,0.312,0.125,48,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930033.51486812,286749.6,749.025054764945,0.264556387119457,10,0.85,0.86,42,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,FALSE,NA,NA,NA,3415620,NA,NA,3746040,3719218,NA,NA,NA,NA,NA,3553960,4349881,NA,3049397,3507931,NA,NA,NA,3043242,NA,NA,NA,NA,NA,NA,3091789,NA,3900046,NA,NA,NA
-1,751.112563310483,0.1820508,752.119976666,"C_39 H_28 O_14 S_1","C39H28O14S","C_39 H_27 O_14 S_1",5,39,0.718,0.359,39,28,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931371.91807181,285849.515151515,751.112563310483,0.23531488526965,33,0.46,0.58,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.78,358.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.039209536286,NA,NA,NA,148,FALSE,NA,4387965,5536246,4472697,4782440,6373834,7432674,6681032,6727523,6252692,7409432,5960857,6022007,5889081,5447821,5999095,4712612,5273498,5223134,5063596,3461303,3125450,5150604,4474888,4927179,4683864,4936596,4266453,4513367,5475468,3457874,4823999,4665383,4655916
-1,752.115754022841,0.3997315,753.123331501,"C_38 H_28 O_14 S_1 C13_1","C39H28O14S","C_38 H_27 O_14 S_1 C13_1",5,39,0.718,0.359,38,28,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932040.86583606,298723.5,752.115754022841,0.224566887043815,4,0.46,0.58,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.16,358.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.039209536286,NA,NA,NA,148,FALSE,NA,NA,NA,NA,NA,NA,NA,3289737,NA,3242214,NA,NA,NA,NA,NA,NA,3537175,NA,3478292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,752.975611762371,0.2623481,753.982690388,"C_33 H_10 O_20 N_2","C33H10N2O20","C_33 H_9 O_20 N_2",1,33,0.303,0.606,33,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932040.86583606,288863.0625,752.975611762371,0.20359354411599,32,0.73,0.86,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,FALSE,NA,7235031,8579723,6680714,5093994,5923575,6580916,4756269,4442137,6523181,4829072,2950528,3326940,4844956,4841799,3779245,4163960,5044295,4297538,3916887,3928538,4874695,8771732,8628584,9457627,4471170,4211774,4872977,NA,4369901,4371458,4463953,3862746,3353533
-1,755.063009874918,0.0286217,756.070264666,"C_37 H_25 O_14 S_1 P_1","C37H25O14PS","C_37 H_24 O_14 S_1 P_1",2,37,0.676,0.378,37,25,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934046.70072525,281353.515151515,755.063009874918,0.199531393146756,33,0.48,0.61,26,1,0,1,0,0,0,0,0,0,0,0,0,0,2.36,-46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.539274524793,NA,NA,NA,145,TRUE,"C_48 H_20 O_6 S_2",7833436,4926259,7557560,11557771,12854339,11455393,7722170,8603880,9914844,7147548,5068420,4547664,5390120,6095382,7318394,5802597,5822732,5837746,4670744,4416288,4907744,11688379,10652404,11473166,5012176,4527358,4889712,4939854,5443448,4904138,4554511,6205857,5147744
-1,756.066434950161,0.1213633,757.073619501,"C_36 H_25 O_14 S_1 P_1 C13_1","C37H25O14PS","C_36 H_24 O_14 S_1 P_1 C13_1",2,37,0.676,0.378,36,25,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934714.97815428,281438.888888889,756.066434950161,0.331351088154506,9,0.48,0.61,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.37,-46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.539274524793,NA,NA,NA,145,TRUE,"C_47 H_20 O_6 S_2 C13_1",NA,NA,NA,3816470,4973793,4942868,3024247,NA,4282929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4258376,4107187,3572129,NA,NA,NA,NA,NA,NA,3244004,NA,NA
0,757.060273653317,0.0894802,758.067482253,"C_26 H_22 O_23 N_4","C26H22N4O23","C_26 H_21 O_23 N_4",1,26,0.846,0.885,26,22,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935383.08945166,280018.333333333,757.060273653317,0.287100963569165,6,9,0.24,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,TRUE,"C_36 H_23 O_17 P_1",NA,NA,NA,NA,3544444,NA,NA,NA,3181191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4147923,4115567,3453492,3439629,NA,NA,NA,NA,NA,NA,NA,NA
0,775.002049046184,0.034296,776.009298864,"C_29 H_16 O_24 N_2","C29H16N2O24","C_29 H_15 O_24 N_2",1,29,0.552,0.828,29,16,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947381.70287674,260517.5,775.002049046184,0.366391656075025,8,0,0.6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,FALSE,NA,3937780,3326325,3877885,NA,NA,3216604,3306076,NA,NA,NA,NA,3250418,NA,NA,4404095,3097295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,777.089553847107,0.055087,778.096873142,"C_33 H_31 O_18 S_1 P_1","C33H31O18PS","C_33 H_30 O_18 S_1 P_1",1,33,0.939,0.545,33,31,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948711.73180056,269286,777.089553847107,0.319429717377492,8,0,0.36,19,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,TRUE,"C_44 H_18 O_11 N_4",NA,3031582,NA,3463018,3391594,NA,3011492,NA,NA,3057496,3424730,4110715,NA,3209735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,792.968210674658,0.163238,793.975616713,"C_26 H_18 O_27 S_1","C26H18O27S","C_26 H_17 O_27 S_1",1,26,0.692,1.038,26,18,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958666.0902368,249686.454545455,792.968210674658,0.499355303526368,11,5,0.3,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,FALSE,NA,3392244,NA,3248950,3923953,3104506,3493356,NA,3381997,NA,NA,NA,NA,NA,3415843,NA,NA,NA,NA,NA,NA,NA,NA,3536570,3229571,NA,NA,NA,NA,NA,3781940,3410443,NA,NA
0,803.068752070038,0.0294661,804.076004809,"C_45 H_24 O_11 S_2","C45H24O11S2","C_45 H_23 O_11 S_2",1,45,0.533,0.244,45,24,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965940.46715397,262908.736842105,803.068752070038,0.274257252745468,19,0.66,0.71,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,TRUE,"C_45 H_24 O_11 S_2",3439124,3136153,4855362,4216156,NA,4100965,4534379,4219146,4882446,3208384,4112584,3150168,3718632,NA,3588207,NA,3759951,3526336,NA,NA,NA,4120855,NA,NA,NA,NA,4150780,NA,NA,3476107,NA,NA,3132728
0,833.018527803993,0.0138185,834.025815761,"C_40 H_19 O_19 P_1","C40H19O19P","C_40 H_18 O_19 P_1",1,40,0.475,0.475,40,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985653.90698826,266477.75,833.018527803993,0.221815315850904,4,0.6,0.73,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,TRUE,"C_30 H_26 O_24 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3005586,NA,NA,NA,NA,3071823,3384973,4958024,NA,NA,NA,NA
0,835.09499695714,0.0645388,836.102219428,"C_46 H_28 O_12 S_2","C46H28O12S2","C_46 H_27 O_12 S_2",1,46,0.609,0.261,46,28,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986961.31578401,237550.5,835.09499695714,0.186809761114218,4,0.59,0.66,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,TRUE,"C_46 H_20 O_13 N_4",NA,NA,NA,NA,3178372,NA,NA,NA,NA,NA,3790205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3557317,NA,NA,NA,NA,3815965,NA,NA
0,835.106280672625,0.4885867,836.113965618,"C_32 H_36 O_22 S_2","C32H36O22S2","C_32 H_35 O_22 S_2",1,32,1.125,0.688,32,36,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986961.31578401,240321.333333333,835.106280672625,0.265941455646813,15,0,0.11,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,FALSE,NA,NA,NA,NA,4253289,NA,3274358,NA,NA,NA,3259484,NA,3550844,NA,NA,NA,NA,NA,NA,NA,3153760,4140367,3870036,NA,NA,4081182,3256262,NA,5392277,7022765,4611431,3054109,3584135,3451843
0,839.029211288083,0.1052216,840.03657611,"C_29 H_20 O_26 N_4","C29H20N4O26","C_29 H_19 O_26 N_4",1,29,0.69,0.897,29,20,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989573.57462313,291000.75,839.029211288083,0.0324124841062276,4,8,0.42,22,0,0,0,1,1,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,TRUE,"C_29 H_28 O_25 S_2",NA,NA,NA,NA,NA,NA,NA,3578546,NA,NA,NA,NA,3583392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3145937,3471750,NA,NA,NA,NA,NA
0,841.042478372033,0.2678215,842.049529285,"C_43 H_23 O_15 S_1 P_1","C43H23O15PS","C_43 H_22 O_15 S_1 P_1",1,43,0.535,0.349,43,23,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990878.42826781,249255.625,841.042478372033,0.309287762348699,8,0.62,0.7,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,FALSE,NA,NA,NA,NA,NA,NA,3275329,NA,NA,NA,NA,NA,NA,NA,3050671,NA,3459055,4257780,3156901,NA,NA,NA,NA,NA,NA,NA,NA,NA,3041925,3349658,3137801,NA,NA,NA
0,841.116706347967,0.384086,842.123659332,"C_30 H_34 O_28","C30H34O28","C_30 H_33 O_28",1,30,1.133,0.933,30,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990878.42826781,285377.833333333,841.116706347967,0.268162958413123,12,0,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,NA,4096875,3315831,NA,4123025,NA,5331533,3160716,NA,3300267,NA,NA,3838302,NA,NA,NA,4171765,3426306,NA,NA,NA,NA,4652930,NA,4187424,NA,NA,NA,NA,NA,NA,NA,NA,3346103
-2,841.123115126722,0.1777955,842.130541285,"C_45 H_30 O_15 S_1","C45H30O15S","C_45 H_29 O_15 S_1",3,45,0.667,0.333,45,30,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990878.42826781,231713.181818182,841.123115126722,0.0241823792410209,33,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,13.67,-105.87,-164.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7298907454056,99.868019815584,NA,NA,159,TRUE,"C_45 H_30 O_15 S_1",38028140,39987320,39529964,57624980,59392028,59193932,47069836,46218324,44579756,41304404,42477984,40313184,42487400,40713396,40252788,43132916,47458308,47524780,31173122,29246026,31735410,42549124,37373456,40256800,37570760,36780776,35406164,36850320,35802280,34029844,34884480,33305356,34680504
-1,842.126464267141,0.1843373,843.13389612,"C_44 H_30 O_15 S_1 C13_1","C45H30O15S","C_44 H_29 O_15 S_1 C13_1",3,45,0.667,0.333,44,30,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991530.53686128,235886.848484848,842.126464267141,0.0587520246025767,33,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,6.15,-105.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7298907454056,99.868019815584,NA,NA,159,TRUE,"C_33 H_35 O_23 P_1 C13_1",17679374,17311966,17018394,24037912,26722358,26491636,22067902,19152158,20790394,20005418,16525906,17736156,19517128,18791674,19707406,19114046,21866682,20491288,13478533,12583621,14220963,18825184,17909414,17581500,16648504,18856816,17154450,15862542,16420176,16466354,16337846,14087033,15347512
-1,843.129899653983,0.0886929,844.137250955,"C_43 H_30 O_15 S_1 C13_2","C45H30O15S","C_43 H_29 O_15 S_1 C13_2",3,45,0.667,0.333,43,30,15,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992182.43357484,258767.259259259,843.129899653983,0.268710069208528,27,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1.46,NA,-164.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.868019815584,NA,NA,159,TRUE,"C_43 H_30 O_15 S_1 C13_2",3511472,4081989,NA,5851807,5341261,5553051,4283121,4267497,5102922,4031232,5024517,4964956,4362023,3882306,3827369,4581511,4204916,5409923,NA,3375936,NA,4497469,4966203,5146199,4188584,NA,NA,3902350,3309049,3695183,3093485,NA,3465144
-1,879.028155951112,0.0921554,880.035513483,"C_36 H_20 O_25 N_2","C36H20N2O25","C_36 H_19 O_25 N_2",2,36,0.556,0.694,36,20,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015510.09565222,234098.363636364,879.028155951112,0.110468283146923,33,0.11,0.63,28,1,1,0,0,0,0,0,0,0,0,0,0,0,2.99,92.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.839109372581,NA,NA,NA,144,FALSE,NA,11196933,10139942,12351197,8002811,10306548,9081896,8372812,9427796,10427161,9642330,9012490,8828520,7707565,8423372,10521947,8991693,10470615,10731187,8322840,8508309,7628565,8031721,7117288,7903976,8706100,7065432,10570367,8887691,8627347,10671913,7131615,6603725,8094273
